# obj_no spec_z phot_z age tau EBV norm chi
3.100000000000000000e+01 6.749000000000000554e-01 6.700000000000000400e-01 1.278099970000000000e+09 5.000000000000000278e-02 4.250000000000000444e-01 5.860904535180742645e+10 5.050516052282759460e+00
3.200000000000000000e+01 8.396000000000000130e-01 8.499999999999999778e-01 6.405400320000000000e+08 1.000000000000000000e+00 5.000000000000000000e-01 8.414908810607173920e+09 6.628983991715528212e+00
3.300000000000000000e+01 1.090000000000000080e+00 9.899999999999999911e-01 2.400000000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 1.570829390568629265e+10 2.223632608138411015e+01
3.400000000000000000e+01 1.088700000000000001e+00 8.399999999999999689e-01 4.499999740000000000e+09 1.000000000000000000e+00 2.500000000000000000e-01 2.284184486224416504e+11 2.321242112468207353e+01
3.500000000000000000e+01 2.611000000000000210e+00 2.979999999999999982e+00 1.434000000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 6.093517516613253021e+10 5.141834820436925924e+01
3.600000000000000000e+01 2.098700000000000010e+00 2.229999999999999982e+00 1.805300000000000000e+08 5.000000000000000278e-02 3.500000000000000333e-01 9.857028578989732742e+09 2.516017050935174737e+01
3.700000000000000000e+01 4.868000000000000105e-01 4.799999999999999822e-01 2.600000000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 5.461413347512796783e+10 1.665756077018888703e+01
3.800000000000000000e+01 1.135000000000000009e+00 1.050000000000000044e+00 1.278099970000000000e+09 1.000000000000000000e+00 4.750000000000000333e-01 4.700892628809082985e+09 7.255250137594440929e+00
3.900000000000000000e+01 1.277000000000000079e-01 1.100000000000000006e-01 1.278099970000000000e+09 1.000000000000000000e+00 0.000000000000000000e+00 3.914510738997296989e+07 2.503908482119859613e+01
4.000000000000000000e+01 6.250000000000000000e-01 3.180000000000000160e+00 5.088000000000000000e+08 5.000000000000000278e-02 5.000000000000000000e-01 1.173598653069401855e+11 1.756742575424222537e+02
4.100000000000000000e+01 1.350999999999999979e+00 1.320000000000000062e+00 9.047900160000000000e+08 1.000000000000000000e+00 2.750000000000000222e-01 4.393868857265436172e+09 5.427666178229285876e+00
4.200000000000000000e+01 2.416999999999999982e-01 4.899999999999999911e-01 2.272700000000000000e+08 5.000000000000000278e-02 2.500000000000000139e-02 1.068674135393601805e+08 1.924658018884337096e+01
4.300000000000000000e+01 3.481000000000000205e-01 4.199999999999999845e-01 1.015200000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 3.212695669668125153e+09 1.488336817905367582e+01
4.400000000000000000e+01 1.427999999999999936e+00 1.449999999999999956e+00 8.064000000000000000e+08 1.000000000000000000e+00 2.500000000000000000e-01 8.383270999496713638e+09 2.132996165629591445e+01
4.500000000000000000e+01 2.330000000000000127e-01 5.100000000000000089e-01 2.550000000000000000e+08 5.000000000000000278e-02 5.000000000000000278e-02 5.874010315897263288e+08 1.890639696949193649e+01
4.600000000000000000e+01 2.165900000000000158e+00 2.780000000000000249e+00 4.534700160000000000e+08 1.000000000000000000e+01 2.500000000000000139e-02 7.877437759826699829e+10 1.604422894634244301e+01
4.700000000000000000e+01 9.829999999999999849e-01 8.300000000000000711e-01 1.700000000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 1.597741391103515625e+10 1.381568452990436313e+01
4.800000000000000000e+01 6.660000000000000364e-01 5.700000000000000622e-01 1.278099970000000000e+09 1.000000000000000000e+00 4.750000000000000333e-01 1.458032387492516136e+10 1.226139072596060231e+01
4.900000000000000000e+01 6.596999999999999531e-01 5.899999999999999689e-01 1.805300000000000000e+08 5.000000000000000278e-02 0.000000000000000000e+00 8.701898934747661352e+08 1.023531262716018375e+01
5.000000000000000000e+01 7.329999999999999849e-01 6.500000000000000222e-01 1.015200000000000000e+09 1.000000000000000000e+00 3.000000000000000444e-01 5.806590897403382301e+09 6.239096110615474977e+00
5.100000000000000000e+01 1.469000000000000083e+00 1.699999999999999956e+00 3.602000000000000000e+08 5.000000000000000278e-02 5.000000000000000000e-01 8.924394311691024780e+10 9.586966012699042494e+01
5.200000000000000000e+01 7.329999999999999849e-01 4.899999999999999911e-01 1.139100030000000000e+09 1.000000000000000000e+00 0.000000000000000000e+00 6.247979822604289055e+08 3.452864787741251718e+01
5.300000000000000000e+01 6.600000000000000311e-01 5.300000000000000266e-01 7.750000130000000000e+09 1.000000000000000000e+01 5.000000000000000000e-01 1.402054015273298645e+11 3.828375613266999267e+01
5.400000000000000000e+01 2.765000000000000235e-01 2.000000000000000111e-01 6.405400320000000000e+08 1.000000000000000000e+00 0.000000000000000000e+00 2.941837018270470947e+07 1.084347901590414764e+01
5.500000000000000000e+01 1.461000000000000076e+00 1.419999999999999929e+00 1.608999940000000000e+09 1.000000000000000000e+00 4.750000000000000333e-01 2.249101702883891296e+10 1.406250716775074316e+01
5.600000000000000000e+01 7.324000000000000510e-01 6.600000000000000311e-01 1.015200000000000000e+09 1.000000000000000000e+00 4.250000000000000444e-01 2.496048567961254120e+09 4.675177931506139473e+00
5.700000000000000000e+01 1.145999999999999908e+00 1.060000000000000053e+00 3.000000000000000000e+09 1.000000000000000000e+00 4.750000000000000333e-01 6.246555014899118042e+10 4.021736209709615650e+01
5.800000000000000000e+01 8.244000000000000217e-01 9.200000000000000400e-01 2.025600000000000000e+08 5.000000000000000278e-02 7.500000000000001110e-02 1.179651062285911560e+09 4.354036305049244326e+00
5.900000000000000000e+01 1.036299999999999999e+00 9.699999999999999734e-01 1.278099970000000000e+09 1.000000000000000000e+00 4.750000000000000333e-01 1.927736510951049805e+10 7.022364313797124780e+00
6.000000000000000000e+01 2.542600000000000193e+00 2.430000000000000160e+00 1.805300000000000000e+08 5.000000000000000278e-02 4.750000000000000333e-01 8.495621048997908592e+09 3.562556419971200938e+01
6.100000000000000000e+01 6.626999999999999558e-01 6.600000000000000311e-01 2.025600000000000000e+08 5.000000000000000278e-02 0.000000000000000000e+00 9.601514267094737291e+08 2.364998608972813088e+01
6.200000000000000000e+01 1.237000000000000044e-01 1.499999999999999944e-01 2.550000000000000000e+08 5.000000000000000278e-02 1.000000000000000056e-01 1.376518272728642523e+08 1.725491413958666698e+01
6.300000000000000000e+01 1.016999999999999904e+00 9.400000000000000577e-01 3.750000130000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 4.498835996171749878e+10 2.728460565410959759e+01
6.400000000000000000e+01 6.720000000000000417e-01 5.899999999999999689e-01 6.249999870000000000e+09 1.000000000000000000e+00 1.250000000000000000e-01 8.165176594929275513e+10 8.146619354238007205e+00
6.500000000000000000e+01 1.274000000000000132e-01 4.700000000000000289e-01 2.272700000000000000e+08 5.000000000000000278e-02 1.000000000000000056e-01 1.381640403343062162e+09 1.989828721587999638e+01
6.600000000000000000e+01 4.441999999999999837e-01 3.699999999999999956e-01 2.300000000000000000e+09 1.000000000000000000e+00 0.000000000000000000e+00 5.432151586643755436e+08 4.334043140924463522e+00
6.700000000000000000e+01 2.703399999999999803e+00 2.850000000000000089e+00 6.405400320000000000e+08 1.000000000000000000e+00 5.000000000000000000e-01 3.076701650573299789e+10 1.054230393585861947e+01
6.800000000000000000e+01 6.611000000000000210e-01 6.099999999999999867e-01 1.700000000000000000e+09 5.000000000000000278e-02 5.000000000000000000e-01 1.126284264861902161e+11 5.126685204710277333e+00
6.900000000000000000e+01 9.509999999999999565e-01 8.300000000000000711e-01 1.278099970000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 1.169601147010661125e+10 1.057163225047664135e+01
7.000000000000000000e+01 4.182000000000000162e-01 5.100000000000000089e-01 2.025600000000000000e+08 5.000000000000000278e-02 7.500000000000001110e-02 4.668779388767976165e+08 4.847673964513864675e+00
7.100000000000000000e+01 1.133999999999999897e+00 1.100000000000000089e+00 2.300000000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 1.964067064052326584e+10 1.885760484498212364e+01
7.200000000000000000e+01 5.217000000000000526e-01 5.600000000000000533e-01 2.550000000000000000e+08 5.000000000000000278e-02 4.500000000000000111e-01 1.076246668183267355e+09 4.877200047591659704e+00
7.300000000000000000e+01 1.352000000000000091e+00 1.330000000000000071e+00 5.708800000000000000e+08 1.000000000000000000e+00 3.500000000000000333e-01 1.322809282531116867e+10 5.842693925906634611e+00
7.400000000000000000e+01 1.274000000000000132e-01 1.600000000000000033e-01 3.602000000000000000e+08 5.000000000000000278e-02 5.000000000000000278e-02 1.236544372139238417e+08 1.400271859463172142e+01
7.500000000000000000e+01 8.429999999999999716e-01 9.000000000000000222e-01 2.200000000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 4.691292210087023926e+10 2.656057199986305051e+01
7.600000000000000000e+01 1.279000000000000137e-01 1.400000000000000133e-01 2.400000000000000000e+09 1.000000000000000000e+00 1.750000000000000167e-01 6.443549154232234001e+09 5.710199544149647366e+00
7.700000000000000000e+01 1.032000000000000028e+00 9.599999999999999645e-01 2.000000000000000000e+09 1.000000000000000000e+01 2.500000000000000000e-01 1.433700381115848541e+10 3.734275303007333680e+00
7.800000000000000000e+01 1.304999999999999938e+00 1.219999999999999973e+00 1.015200000000000000e+09 1.000000000000000000e+00 2.500000000000000000e-01 4.579294985939404488e+09 1.088035841846942731e+01
7.900000000000000000e+01 2.660000000000000142e+00 2.180000000000000160e+00 9.047800000000000000e+07 5.000000000000000278e-02 4.000000000000000222e-01 8.241634559484248161e+08 1.396595827431633907e+01
8.000000000000000000e+01 1.346000000000000085e+00 1.100000000000000089e+00 5.750000130000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 1.256665153155643463e+11 8.050733228223774063e+01
8.100000000000000000e+01 1.034000000000000030e+00 9.300000000000000488e-01 1.278099970000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 1.409024839337988663e+10 1.812412157573112381e+01
8.200000000000000000e+01 5.248000000000000442e-01 5.700000000000000622e-01 2.272700000000000000e+08 5.000000000000000278e-02 2.750000000000000222e-01 5.812260670456746817e+08 3.100098217626087393e+00
8.300000000000000000e+01 9.669999999999999707e-01 9.899999999999999911e-01 2.025600000000000000e+08 5.000000000000000278e-02 3.500000000000000333e-01 9.998328443629131317e+08 6.995106863684984688e+00
8.400000000000000000e+01 6.816999999999999726e-01 4.199999999999999845e-01 2.600000000000000000e+09 1.000000000000000000e+00 0.000000000000000000e+00 4.528776393550770760e+09 1.766580467867315818e+01
8.500000000000000000e+01 3.664000000000000035e-01 4.199999999999999845e-01 2.025600000000000000e+08 5.000000000000000278e-02 4.000000000000000222e-01 3.209500199352109432e+09 5.371254064659142458e+00
8.600000000000000000e+01 3.725999999999999868e-01 4.299999999999999933e-01 2.025600000000000000e+08 5.000000000000000278e-02 4.500000000000000111e-01 2.692147901984779835e+09 6.887929263473919761e+00
8.700000000000000000e+01 1.088999999999999968e+00 9.899999999999999911e-01 2.100000000000000000e+09 1.000000000000000000e+00 4.250000000000000444e-01 8.091783943845937729e+09 9.597847798103032346e+00
8.800000000000000000e+01 2.125500000000000167e+00 2.310000000000000053e+00 3.602000000000000000e+08 1.000000000000000000e+00 0.000000000000000000e+00 1.976826152488066864e+10 2.039748294002487228e+01
8.900000000000000000e+01 9.779999999999999805e-01 8.499999999999999778e-01 3.000000000000000000e+09 1.000000000000000000e+00 4.750000000000000333e-01 1.199129667496600037e+11 2.794825886054107400e+01
9.000000000000000000e+01 2.534199999999999786e+00 2.350000000000000089e+00 1.278000000000000000e+08 5.000000000000000278e-02 5.000000000000000000e-01 2.882628567310194016e+09 3.563265565480992336e+01
9.100000000000000000e+01 1.425000000000000044e+00 1.610000000000000098e+00 1.805300000000000000e+08 5.000000000000000278e-02 1.000000000000000056e-01 2.222962308630513191e+09 1.776818399284379879e+01
9.200000000000000000e+01 1.262999999999999956e-01 1.499999999999999944e-01 2.550000000000000000e+08 5.000000000000000278e-02 3.250000000000000111e-01 1.843191652657549620e+09 8.558214263156656898e+00
9.300000000000000000e+01 1.159699999999999953e+00 1.110000000000000098e+00 1.278099970000000000e+09 1.000000000000000000e+01 4.000000000000000222e-01 7.652832271876409912e+10 7.407016188722573169e+00
9.400000000000000000e+01 5.020000000000000018e-01 4.199999999999999845e-01 2.550000000000000000e+08 5.000000000000000278e-02 3.000000000000000444e-01 2.012155797510547638e+09 3.786949834246120528e+00
9.500000000000000000e+01 3.799999999999999906e-02 1.000000000000000056e-01 3.249999870000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 1.248774755687789307e+11 8.286567936852778260e+00
9.600000000000000000e+01 5.227000000000000535e-01 4.600000000000000200e-01 1.278099970000000000e+09 5.000000000000000278e-02 5.000000000000000000e-01 8.846838424591524124e+09 6.202761955595090804e+00
9.700000000000000000e+01 6.215000000000000524e-01 6.099999999999999867e-01 1.278099970000000000e+09 5.000000000000000278e-02 3.500000000000000333e-01 3.295029840771557617e+10 3.903759150787033061e+00
9.800000000000000000e+01 2.523400000000000087e+00 2.260000000000000231e+00 1.278000000000000000e+08 5.000000000000000278e-02 3.000000000000000444e-01 2.172355412832514286e+09 2.087749270476065178e+01
9.900000000000000000e+01 9.080000000000000293e-01 9.500000000000000666e-01 1.805300000000000000e+08 5.000000000000000278e-02 5.000000000000000000e-01 8.414122958194522858e+08 6.065588526947923498e+00
1.000000000000000000e+02 2.539099999999999913e+00 2.550000000000000266e+00 1.139100000000000000e+08 5.000000000000000278e-02 3.500000000000000333e-01 4.159724585652295589e+09 1.256248678715070000e+01
1.010000000000000000e+02 1.389000000000000012e+00 1.330000000000000071e+00 1.278099970000000000e+09 1.000000000000000000e+01 1.000000000000000056e-01 3.586344889341546631e+10 1.706329706379244637e+00
1.020000000000000000e+02 1.135999999999999899e+00 1.050000000000000044e+00 2.300000000000000000e+09 1.000000000000000000e+01 4.000000000000000222e-01 2.316329997225704575e+10 7.965234651773357655e+00
1.030000000000000000e+02 9.389999999999999458e-01 1.000000000000000021e-02 4.750000130000000000e+09 5.000000000000000278e-02 0.000000000000000000e+00 9.707315973490623757e+06 5.494897735502833314e+01
1.040000000000000000e+02 5.312000000000000055e-01 4.199999999999999845e-01 1.700000000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 1.244640765231293297e+10 7.527101135573269097e+00
1.050000000000000000e+02 1.243999999999999967e-01 8.000000000000000167e-02 2.750000130000000000e+09 1.000000000000000000e+00 0.000000000000000000e+00 7.591823993573872745e+07 1.165177759222071252e+01
1.060000000000000000e+02 6.550000000000000266e-01 6.700000000000000400e-01 1.434000000000000000e+09 1.000000000000000000e+01 5.000000000000000000e-01 1.501457669467778931e+11 3.109777921386270805e+01
1.070000000000000000e+02 3.830000000000000071e-01 4.199999999999999845e-01 4.499999740000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 3.884215484447572327e+10 5.046659934359826138e+01
1.080000000000000000e+02 1.340999999999999970e+00 1.310000000000000053e+00 8.064000000000000000e+08 1.000000000000000000e+01 2.750000000000000222e-01 4.863546679852758026e+10 1.058798181775789615e+01
1.090000000000000000e+02 7.321999999999999620e-01 5.500000000000000444e-01 4.499999740000000000e+09 1.000000000000000000e+00 0.000000000000000000e+00 6.584122179463235855e+09 1.669575462499699370e+01
1.100000000000000000e+02 6.874000000000000110e-01 5.700000000000000622e-01 1.800000000000000000e+09 1.000000000000000000e+00 5.000000000000000000e-01 1.592507944735364532e+10 8.666731341538092437e+00
