# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
2.800000000000000000e+01 0.000000000000000000e+00 1.280000000000000027e+00 8.064000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 2.750000000000000222e-01 1.502134175944501488e-16 3.015613551132296166e+01 5.336181870629285839e+00 1.821211102203913879e+10
2.900000000000000000e+01 0.000000000000000000e+00 6.800000000000000488e-01 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 1.275000000000000133e+00 4.893397861235447279e-16 3.172319746894829873e+00 6.311367006507993871e+00 9.977958429731216431e+09
3.000000000000000000e+01 0.000000000000000000e+00 1.669999999999999929e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 9.250000000000000444e-01 2.134237036391431753e-16 1.770833727675743319e+01 1.253162991040816543e+01 9.394504775707086563e+09
3.100000000000000000e+01 0.000000000000000000e+00 6.700000000000000400e-01 5.088000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 5.000000000000000000e-01 6.036936656859261779e-16 3.374675890708310977e+00 7.596002408207917611e+00 7.317891813876703262e+09
3.200000000000000000e+01 0.000000000000000000e+00 9.200000000000000400e-01 8.064000000000000000e+08 2.511900000000000000e+07 3.790426555198066483e-01 3.750000000000000000e-01 1.619177954976439819e-16 1.300524074000512975e+01 4.068838216606319946e+00 9.483376226979188919e+09
3.300000000000000000e+01 0.000000000000000000e+00 3.129999999999999893e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 7.250000000000000888e-01 1.452177236460422451e-16 5.433102970495330908e+01 3.049962057370180801e+01 4.434293402441430664e+10
3.400000000000000000e+01 0.000000000000000000e+00 1.750000000000000000e+00 4.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.100000000000000089e+00 4.957470768122393634e-16 4.535090134751011703e+01 3.011325047276831413e+01 1.928720790080336761e+10
3.500000000000000000e+01 0.000000000000000000e+00 1.520000000000000018e+00 4.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.150000000000000133e+00 5.190602909481215135e-16 3.486360347483011424e+01 2.536130236495730017e+01 1.330767911857314491e+10
3.600000000000000000e+01 0.000000000000000000e+00 7.199999999999999734e-01 2.500000000000000000e+09 5.000000000000000000e+07 5.734841677598339071e-01 4.000000000000000222e-01 5.850243559644203400e-17 1.710011618622489848e+01 8.292482196178367904e-01 1.246374024491284943e+10
3.700000000000000000e+01 0.000000000000000000e+00 7.199999999999999734e-01 2.500000000000000000e+09 1.000000000000000000e+07 4.851925397502274695e-01 7.500000000000000000e-01 9.423098009191135589e-17 1.835840969238869747e+01 2.147180951430962104e+00 1.404650850411200333e+10
3.800000000000000000e+01 0.000000000000000000e+00 3.760000000000000231e+00 1.700000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.050000000000000044e+00 4.840127062957794283e-16 1.016495387039446427e+02 9.113743848805465575e+01 8.583378705588870239e+10
3.900000000000000000e+01 0.000000000000000000e+00 3.060000000000000053e+00 2.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.250000000000000000e+00 4.586214956809011218e-16 4.831028290252052670e+01 7.068652473657020607e+01 5.076417742892839050e+10
4.000000000000000000e+01 0.000000000000000000e+00 3.500000000000000333e-01 8.064000000000000000e+08 1.000000000000000000e+07 5.734841677598339071e-01 1.325000000000000178e+00 4.912000207225698574e-15 2.311264602872637131e+00 3.071018359887528959e+01 4.272573491462501526e+10
4.100000000000000000e+01 0.000000000000000000e+00 1.169999999999999929e+00 8.064000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 4.250000000000000444e-01 1.316964729592208997e-16 6.062270770291247501e+00 4.241014400592192146e+00 8.611747292397153854e+09
4.200000000000000000e+01 0.000000000000000000e+00 9.599999999999999645e-01 4.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.275000000000000133e+00 7.517298793812775693e-16 6.649653689640633303e+00 1.759747471574446109e+01 5.211341379175827026e+09
4.300000000000000000e+01 0.000000000000000000e+00 2.709999999999999964e+00 2.500000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.450000000000000178e+00 5.811312887168877637e-16 4.579373517864382137e+01 6.391774154351531934e+01 5.590644323659458160e+10
4.400000000000000000e+01 0.000000000000000000e+00 9.200000000000000400e-01 5.088000000000000000e+08 1.000000000000000000e+07 3.181690290810633703e-01 1.000000000000000056e-01 1.324325886783457589e-16 1.869396039767268647e+01 4.457082504205297724e+00 3.870630381010321617e+09
4.500000000000000000e+01 0.000000000000000000e+00 1.700000000000000122e-01 8.064000000000000000e+08 1.000000000000000000e+07 7.345771296661833816e-01 1.250000000000000000e-01 1.768075589540776046e-16 3.981265018286263224e+00 2.418140330847350916e-01 5.295447606607453227e+08
4.600000000000000000e+01 0.000000000000000000e+00 2.700000000000000178e-01 4.000000000000000000e+09 2.511900000000000000e+07 9.798916064409035620e-02 4.500000000000000111e-01 1.507347425235000381e-16 1.839484768550929772e+01 3.648962435891648926e-01 2.964202630285425782e+08
4.700000000000000000e+01 0.000000000000000000e+00 8.200000000000000622e-01 8.064000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 3.000000000000000444e-01 5.756583170754822716e-17 8.691089601034503787e+00 1.029844300615303965e+00 3.722718597526026249e+09
4.800000000000000000e+01 0.000000000000000000e+00 6.800000000000000488e-01 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 4.000000000000000222e-01 5.160809818413451645e-17 2.687903908958903187e+00 6.656267431844117288e-01 1.282958534209391356e+09
4.900000000000000000e+01 0.000000000000000000e+00 8.499999999999999778e-01 8.064000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 3.250000000000000111e-01 1.770244331234324650e-16 6.853975994282465400e+00 3.343320609223225937e+00 1.270935428713933372e+10
5.000000000000000000e+01 0.000000000000000000e+00 1.320000000000000062e+00 8.064000000000000000e+08 1.000000000000000000e+07 2.514224249708160164e-01 6.750000000000000444e-01 1.953276406113509478e-16 2.444946253575455586e+01 1.111479707885259138e+01 1.855901508851737976e+10
5.100000000000000000e+01 0.000000000000000000e+00 1.650000000000000133e+00 4.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 9.500000000000000666e-01 2.692947640605354048e-16 2.815891085998044474e+01 1.565552960792309101e+01 8.831085396879383087e+09
5.200000000000000000e+01 0.000000000000000000e+00 1.449999999999999956e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 6.250000000000000000e-01 1.924004369506008554e-16 1.797374656303743734e+01 8.843157614470529282e+00 1.624640145449974632e+10
5.300000000000000000e+01 0.000000000000000000e+00 2.600000000000000089e-01 3.000000000000000000e+09 2.511900000000000000e+07 9.798916064409035620e-02 6.250000000000000000e-01 2.084343106061655067e-16 1.638371983628201889e+01 4.694551637454241755e-01 2.840576580627039671e+08
5.400000000000000000e+01 0.000000000000000000e+00 1.860000000000000098e+00 3.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 6.000000000000000888e-01 3.756036655554684293e-16 2.897252002175572372e+01 2.518168208823081500e+01 1.352469360995615959e+10
5.500000000000000000e+01 0.000000000000000000e+00 2.890000000000000124e+00 5.088000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 1.225000000000000089e+00 3.900701465157010922e-16 4.150112190546644086e+01 4.843534489345104532e+01 1.073051784973742676e+10
5.600000000000000000e+01 0.000000000000000000e+00 7.700000000000000178e-01 5.088000000000000000e+08 1.000000000000000000e+07 3.181690290810633703e-01 2.500000000000000139e-02 2.732838043958503143e-16 4.583162817204576811e+01 6.981320287646227030e+00 4.756347598779121399e+09
5.700000000000000000e+01 0.000000000000000000e+00 6.600000000000000311e-01 5.088000000000000000e+08 2.511900000000000000e+07 5.734841677598339071e-01 5.000000000000000000e-01 8.867511852974096048e-17 1.488599133820248666e+00 1.296012696633199734e+00 2.845886946376638889e+09
5.800000000000000000e+01 0.000000000000000000e+00 5.700000000000000622e-01 8.064000000000000000e+08 2.511900000000000000e+07 6.118928294465026951e-01 2.500000000000000000e-01 1.267534696387947221e-16 5.463234137944478874e+00 1.450826036571645439e+00 4.817981024412604332e+09
5.900000000000000000e+01 0.000000000000000000e+00 8.399999999999999689e-01 8.064000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 2.000000000000000111e-01 1.035938385509500160e-16 5.681406264742365764e+00 1.926314691218807384e+00 5.877255544922919273e+09
6.000000000000000000e+01 0.000000000000000000e+00 4.400000000000000022e-01 5.088000000000000000e+08 2.511900000000000000e+07 4.851925397502274695e-01 1.200000000000000178e+00 1.802409560798332084e-15 3.473977674320548825e+00 1.260529111676754432e+01 1.335556651681908798e+10
