# obj_no phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
1.160000000000000000e+02 4.299999999999999933e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 6.750000000000000444e-01 3.357080177086734660e-17 1.448581225238958496e+03 0.000000000000000000e+00 2.422483607807668149e+08
1.170000000000000000e+02 2.459999999999999964e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.934041309256244068e-01 1.500000000000000000e+00 2.008583648247827892e-18 2.023298834439977782e+03 4.328142059086329319e+00 1.548796196693792236e+12
1.180000000000000000e+02 1.949999999999999956e+00 2.000000000000000000e+09 1.000000000000000000e+07 1.782362288973291520e-01 1.200000000000000178e+00 6.345696186202842557e-18 1.386442691006723862e+03 1.289530437968973686e+01 3.529981050763718128e+09
1.190000000000000000e+02 2.620000000000000107e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.909453928203675321e-01 3.000000000000000444e-01 1.066828263972647102e-19 9.054522747254026172e+02 2.803603050484541059e-01 1.807832752697383881e+10
1.200000000000000000e+02 3.900000000000000133e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.841074588205832807e-01 3.250000000000000111e-01 8.064393324187343613e-19 1.074225961715759695e+03 7.621542388399730160e-03 3.461188673868991435e+07
1.210000000000000000e+02 3.800000000000000044e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.654560229254073533e-01 0.000000000000000000e+00 1.816864256201092345e-18 2.675266102583717839e+03 3.132409956421770142e-02 6.103376959684671462e+07
1.220000000000000000e+02 2.530000000000000249e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.736921945229898290e-01 1.475000000000000089e+00 6.022711251897194131e-19 7.390454965769013143e+02 1.417657685457998529e+00 3.096196885870706940e+10
1.230000000000000000e+02 4.450000000000000178e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 1.069789283751463428e-19 2.077101831343676167e+03 1.970320715326439265e+00 3.756273108076560974e+10
1.240000000000000000e+02 3.080000000000000071e+00 2.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 9.250000000000000444e-01 1.763181320751079428e-18 2.670024598362078905e+03 1.509106242162291522e+01 3.362698630699057579e+08
1.250000000000000000e+02 2.399999999999999911e+00 1.139100030000000000e+09 1.000000000000000000e+07 9.995287145194909906e-01 1.000000000000000056e-01 2.925906568901935210e-20 2.382823742320503698e+03 1.139676767225394211e-01 1.402675025392904968e+11
1.260000000000000000e+02 4.100000000000000311e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.848811356849042076e-01 2.500000000000000139e-02 8.560439362403396315e-20 9.536942799221683345e+02 1.804853303516524990e-03 3.544899573200541735e+07
1.270000000000000000e+02 1.949999999999999956e+00 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 7.750000000000000222e-01 7.881872280045423578e-18 1.902875801061152970e+03 8.198477078803556140e+00 9.253727228223148346e+09
1.280000000000000000e+02 1.110000000000000098e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.524560062662843496e-01 1.175000000000000044e+00 6.375947323097367330e-18 2.056554012053701172e+03 1.174482352879749225e+00 5.595384575315286255e+10
1.290000000000000000e+02 8.000000000000000444e-01 4.000000000000000000e+09 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 7.024421084374089784e-20 6.028286890686101742e+02 9.573187382959832611e-03 9.903500939685227871e+08
1.300000000000000000e+02 3.200000000000000178e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.719810603679438499e-01 6.500000000000000222e-01 1.252850384082010051e-18 1.256168983843607066e+03 6.194930997310867937e+00 5.108391093806791992e+11
1.310000000000000000e+02 1.520000000000000018e+00 5.088000000000000000e+08 5.000000000000000000e+07 8.897735565382587364e-01 1.500000000000000000e+00 1.852587474224760251e-17 1.501813438095593710e+03 8.897250052101330908e+00 4.272868384211175537e+10
1.320000000000000000e+02 3.000000000000000000e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.968174326144358943e-01 0.000000000000000000e+00 1.134507466724900721e-19 3.290775253378343677e+03 4.573129113310159810e-01 8.435172237428981018e+10
1.330000000000000000e+02 1.630000000000000115e+00 4.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 1.250000000000000000e+00 2.911795517422984103e-14 1.034948743841237202e+07 3.389826951512681990e+04 1.176987838759065918e+12
1.340000000000000000e+02 2.099999999999999922e-01 4.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 2.500000000000000000e-01 2.024865318170683468e-14 1.073336066001953371e+07 0.000000000000000000e+00 1.913486646424016418e+11
1.350000000000000000e+02 2.459999999999999964e+00 1.700000000000000000e+09 1.000000000000000000e+07 9.979773556538258372e-01 0.000000000000000000e+00 5.436490508442201375e-20 9.546056062295057245e+02 2.288646653441165912e-01 1.165115509199622040e+11
1.360000000000000000e+02 2.470000000000000195e+00 1.139100030000000000e+09 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 1.302262682400403153e-19 8.739598507202840665e+02 5.552699626280551692e-01 2.464553678306103897e+10
1.370000000000000000e+02 2.569999999999999840e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.719810603679438499e-01 0.000000000000000000e+00 5.952887553111891290e-19 4.783140585238222229e+03 2.876204959637912673e+00 3.009659593573659897e+10
1.380000000000000000e+02 4.850000000000000533e+00 1.139100030000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 8.750000000000000000e-01 1.695218366531311369e-18 6.950176739798163180e+04 3.142037914676512855e+01 1.930839025065023661e+09
1.390000000000000000e+02 2.049999999999999822e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 5.000000000000000000e-01 3.707102589073181053e-18 2.918796927820686960e+03 8.673612965755246762e+00 1.131383863418300301e+08
1.400000000000000000e+02 1.239999999999999991e+00 1.139100030000000000e+09 5.000000000000000000e+07 8.951846378503116597e-01 0.000000000000000000e+00 4.703029802608033919e-19 1.155448585399311924e+03 1.211161445026258943e-01 1.178788070262322187e+09
1.410000000000000000e+02 2.669999999999999929e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.961961573539711567e-01 8.000000000000000444e-01 9.152411762094531821e-20 1.078755312538110729e+03 4.987688896900311364e-01 3.936886598235884094e+10
1.420000000000000000e+02 4.270000000000000462e+00 1.139100030000000000e+09 5.000000000000000000e+07 9.955456022925407433e-01 1.000000000000000000e+00 3.919757964448638742e-19 2.458011734722131678e+03 4.843701869456396913e+00 1.227564772105200684e+12
1.430000000000000000e+02 4.230000000000000426e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.860116708098051186e-01 0.000000000000000000e+00 6.598455670895756756e-20 7.154498615665685293e+02 1.545989003892404234e+00 3.285513231434241867e+10
1.440000000000000000e+02 5.799999999999999600e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 5.750000000000000666e-01 5.560437785008838616e-18 7.094281274144660756e+02 0.000000000000000000e+00 8.678257703472487628e+07
1.450000000000000000e+02 2.149999999999999911e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.350000000000000089e+00 3.744908366481605883e-17 1.461904691880230894e+04 1.032750330307108158e+02 1.347116897263632298e+09
1.460000000000000000e+02 3.599999999999999867e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.550459126142375466e-01 0.000000000000000000e+00 3.190176327291450496e-19 1.311287899187462699e+03 4.772920440414349895e-03 3.060506343129613623e+07
1.470000000000000000e+02 4.290000000000000036e+00 1.139100030000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.500000000000000000e+00 8.261561727044721974e-19 1.054639996058434463e+03 1.036182998294643909e+01 6.367531597473306656e+08
1.480000000000000000e+02 4.299999999999999933e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.654560229254073533e-01 1.475000000000000089e+00 5.503089712744468737e-18 1.413400959903993908e+03 1.317739370839370594e-01 2.567563067012377977e+08
1.490000000000000000e+02 1.890000000000000124e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.003521803856815442e-01 1.350000000000000089e+00 7.048174510652444969e-18 1.511759985209488150e+03 1.299268339883784051e+01 3.550681922301855469e+10
1.500000000000000000e+02 2.430000000000000160e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.881223837605044302e-01 2.000000000000000111e-01 1.829021106351704714e-19 7.048270844587191277e+02 3.791942825063016054e-01 7.496028578288227844e+10
1.510000000000000000e+02 5.799999999999999600e-01 1.139100030000000000e+09 5.000000000000000000e+07 9.598812766372727401e-01 0.000000000000000000e+00 8.135834648278856815e-20 6.518693188877075499e+02 2.156755613878992128e-03 5.861115705803320557e+07
1.520000000000000000e+02 3.300000000000000155e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.811596849687339583e-01 2.000000000000000111e-01 6.589033962530189485e-19 2.417590517424282098e+03 7.865132819174978224e-03 1.235123663031185716e+08
1.530000000000000000e+02 2.609999999999999876e+00 1.139100030000000000e+09 1.000000000000000000e+07 9.736921945229898290e-01 4.500000000000000111e-01 2.855771133019292441e-19 6.242345410917480422e+02 1.448630561209297340e+00 3.112844962708275223e+10
1.540000000000000000e+02 5.600000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.529118103851248245e-01 1.250000000000000000e-01 3.077909600100942246e-18 1.064111752170675572e+03 7.766425346094377180e-02 6.043008310782776028e+07
1.550000000000000000e+02 2.490000000000000213e+00 5.088000000000000000e+08 5.000000000000000000e+07 8.654560229254073533e-01 0.000000000000000000e+00 5.491211753740473103e-19 1.004771312410275414e+03 1.229280990004541385e+00 4.716860188370095253e+09
1.560000000000000000e+02 4.830000000000000071e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.891070386914596613e-01 4.250000000000000444e-01 7.083641343262405086e-20 6.348609855446949268e+02 1.295767676309777849e+00 6.933542936833479309e+10
1.570000000000000000e+02 5.799999999999999600e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.440413092562439878e-01 7.250000000000000888e-01 2.701394445141073561e-18 1.239769774760473638e+03 1.399056825846956842e-01 2.295728073075717092e+08
1.580000000000000000e+02 2.660000000000000142e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.985184637850311740e-01 4.500000000000000111e-01 1.516075007420545233e-20 8.662139801998014264e+02 4.179220402605891144e-02 1.658511769954669571e+10
1.590000000000000000e+02 2.620000000000000107e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 7.674483483710360537e-20 8.887535191092699733e+02 3.940212958847602587e-01 9.083640556114492416e+09
1.600000000000000000e+02 3.680000000000000160e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.375564039925010640e-01 1.500000000000000000e+00 4.364741000865773480e-19 9.118742331846277693e+02 6.568426489708588001e+00 2.978556399771618271e+10
1.610000000000000000e+02 1.000000000000000000e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 3.000000000000000444e-01 9.160954867273993646e-18 1.193626261972763132e+03 0.000000000000000000e+00 7.266170837383673191e+08
1.620000000000000000e+02 2.879999999999999893e+00 5.088000000000000000e+08 5.000000000000000000e+07 5.500741397856412362e-02 6.750000000000000444e-01 2.708498290249214846e-18 1.643528737695627115e+03 9.595639726740319730e+00 8.086271762807656527e+08
1.630000000000000000e+02 2.899999999999999800e-01 1.700000000000000000e+09 1.000000000000000000e+07 8.280299141390016215e-01 0.000000000000000000e+00 1.093281571866837936e-18 1.112272476868772856e+03 8.585815783876325075e-03 4.273941261253088713e+07
1.640000000000000000e+02 4.360000000000000320e+00 1.139100030000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 2.250000000000000056e-01 7.931992684857865876e-19 6.180925883378603430e+03 1.047419970977256831e+01 6.436584823336155415e+08
1.650000000000000000e+02 2.609999999999999876e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.881223837605044302e-01 6.750000000000000444e-01 1.645662798434655499e-19 5.476576298169185293e+02 8.347858817163668066e-01 8.445572398299035645e+10
1.660000000000000000e+02 2.800000000000000266e-01 2.000000000000000000e+09 2.511900000000000000e+07 7.809132347232226046e-01 1.125000000000000000e+00 1.263929584918075179e-17 2.158759928110227975e+03 6.640286843274789685e-02 4.318860700821233988e+08
1.670000000000000000e+02 2.959999999999999964e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.968174326144358943e-01 9.500000000000000666e-01 6.679411368214664058e-19 7.972833145059457820e+03 3.372622705173704993e+00 4.759319606554142456e+11
1.680000000000000000e+02 2.379999999999999893e+00 5.088000000000000000e+08 5.000000000000000000e+07 8.719615735397114875e-01 3.250000000000000111e-01 1.220431755093844324e-18 7.145004569342387413e+02 2.338886583833248434e+00 9.494527268012992859e+09
1.690000000000000000e+02 7.099999999999999645e-01 5.088000000000000000e+08 5.000000000000000000e+07 9.497440413925641867e-01 0.000000000000000000e+00 1.739788907264035822e-19 9.613839903969371790e+02 8.592217171440106119e-03 9.602765224784469604e+07
1.700000000000000000e+02 2.700000000000000178e-01 4.000000000000000000e+09 1.000000000000000000e+07 6.788688785174088469e-01 2.250000000000000056e-01 9.161445077525153716e-18 5.965231504429710185e+03 6.566693236968745850e-02 3.404028498285816908e+08
1.710000000000000000e+02 3.339999999999999858e+00 1.139100030000000000e+09 5.000000000000000000e+07 9.918029914139001590e-01 0.000000000000000000e+00 8.582563520124531881e-20 1.675627383118959415e+03 4.860577311461338756e-01 6.669991837955413055e+10
1.720000000000000000e+02 3.629999999999999893e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.621369907677361777e-01 0.000000000000000000e+00 1.092499060132992509e-19 6.096667437267029754e+02 8.057718750155988818e-01 1.209505008749280930e+10
1.730000000000000000e+02 5.899999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 1.500000000000000000e+00 9.690587880545595620e-17 4.099509803154825022e+03 2.696872316517828772e+00 6.681199564135849476e+08
1.740000000000000000e+02 7.600000000000000089e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.937722339831620122e-01 5.250000000000000222e-01 1.277947996298986745e-17 5.503501408360655660e+03 7.680459618257038379e-01 1.062837023838683844e+09
1.750000000000000000e+02 1.489999999999999991e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.783772233983162314e-01 1.175000000000000044e+00 8.953942110462628401e-19 1.779305154725884677e+03 7.900958565733503525e-01 1.078125323734438133e+10
1.760000000000000000e+02 2.629999999999999893e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.836973200810461559e-01 0.000000000000000000e+00 2.532209145928287771e-19 1.464260068945613057e+03 8.802406656704228061e-01 2.394786827773746872e+10
1.770000000000000000e+02 2.479999999999999982e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.145007413978564204e-01 0.000000000000000000e+00 9.578361358957719614e-19 1.602675812046496731e+03 2.117249382940099789e+00 1.343857333310253334e+10
1.780000000000000000e+02 1.739999999999999991e+00 1.700000000000000000e+09 2.511900000000000000e+07 5.734841677598339071e-01 7.500000000000000000e-01 4.025542998227193501e-18 1.347044278913938570e+03 3.838414013391833191e+00 8.056254832120337486e+09
1.790000000000000000e+02 6.300000000000000044e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 8.000000000000000444e-01 5.531558392843316460e-18 1.335933346581172373e+03 1.942745949805834704e-01 1.635033488071165681e+08
1.800000000000000000e+02 3.390000000000000124e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.926219917125062020e-01 9.500000000000000666e-01 1.458883321870656590e-18 1.087490162327185089e+03 8.660697740312656379e+00 2.768494829098763672e+12
1.810000000000000000e+02 2.680000000000000160e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.900473768503111893e-01 0.000000000000000000e+00 7.138146901223400124e-20 2.263579114847605524e+03 3.936146654010855839e-01 1.180349831880201149e+10
1.820000000000000000e+02 4.070000000000000284e+00 1.700000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 0.000000000000000000e+00 4.673215757992092225e-20 6.113592409863422290e+02 9.685542867070241480e-01 1.977968269336885586e+07
1.830000000000000000e+02 2.490000000000000213e+00 1.139100030000000000e+09 2.511900000000000000e+07 9.836973200810461559e-01 6.500000000000000222e-01 2.208821853427016835e-19 7.061348213665582989e+02 6.462590166830389782e-01 3.384259639097868729e+10
1.840000000000000000e+02 4.199999999999999845e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.100000000000000311e-01 0.000000000000000000e+00 1.785735564396975255e-18 3.194972075561026486e+03 4.014969295501328445e-02 1.227383530795512348e+08
1.850000000000000000e+02 2.729999999999999982e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.995287145194909906e-01 6.250000000000000000e-01 3.035740242138680459e-19 9.355861357081141250e+03 1.774534137742563855e+00 4.576430528537542969e+12
1.860000000000000000e+02 2.709999999999999964e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.955456022925407433e-01 7.500000000000001110e-02 1.446133364966431788e-20 5.959610337420508586e+02 8.259412924658979249e-02 5.563678529346094131e+09
1.870000000000000000e+02 1.910000000000000142e+00 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 6.500000000000000222e-01 7.142102859559490553e-18 1.866357505847806578e+03 1.360502508150106316e+01 2.157991648561201990e+08
1.880000000000000000e+02 4.299999999999999933e-01 1.139100030000000000e+09 1.000000000000000000e+07 1.390364100439194228e-01 6.500000000000000222e-01 2.865907274023730330e-17 1.574970710065945013e+03 6.862542762859308310e-01 7.117416275778771937e+07
1.890000000000000000e+02 2.629999999999999893e+00 1.139100030000000000e+09 1.000000000000000000e+07 9.926219917125062020e-01 7.500000000000001110e-02 1.739664144306885140e-19 1.914761564816484452e+03 9.039675597269760665e-01 7.058523221952340698e+10
1.900000000000000000e+02 2.510000000000000231e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 3.510771727265666728e-18 1.196614335514046161e+03 0.000000000000000000e+00 4.745157404033026695e+09
1.910000000000000000e+02 2.510000000000000231e+00 2.000000000000000000e+09 5.000000000000000000e+07 8.515106807538886935e-01 7.500000000000000000e-01 2.781752197696124113e-18 1.404827419287288649e+03 6.386188565260506600e+00 8.731841074604859924e+10
1.920000000000000000e+02 4.799999999999999822e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.200000000000000178e+00 6.566538525053510678e-17 2.115507934155401927e+03 2.116932047415992280e+00 2.761320764317699149e+07
1.930000000000000000e+02 2.410000000000000142e+00 5.088000000000000000e+08 1.000000000000000000e+07 8.440413092562439878e-01 5.000000000000000000e-01 2.265531958243536721e-18 1.786105026668177516e+03 8.940688006424370116e+00 1.467087545678081703e+10
1.940000000000000000e+02 4.270000000000000462e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.408169029081063783e-01 4.500000000000000111e-01 1.782908227258270943e-19 2.360724459413563181e+03 2.203165601490095771e+00 2.072971375082266617e+10
1.950000000000000000e+02 2.520000000000000018e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 1.182353991845164801e-17 3.372455990102102533e+03 0.000000000000000000e+00 1.618206817715853500e+10
1.960000000000000000e+02 1.729999999999999982e+00 4.000000000000000000e+09 2.511900000000000000e+07 4.851925397502274695e-01 1.500000000000000000e+00 3.053085939332195957e-17 1.704598606980119484e+03 2.859544256774333704e+01 9.931354822029901123e+10
1.970000000000000000e+02 4.700000000000000289e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.701167080980508839e-01 0.000000000000000000e+00 1.308215328731654406e-18 1.242228400499069949e+03 3.982647301680806995e-02 4.060484999582473189e+07
1.980000000000000000e+02 4.940000000000000391e+00 1.139100030000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 5.750000000000000666e-01 6.861841586713955134e-20 6.423966567402115970e+02 1.348523437878349718e+00 8.286919988801082969e+07
1.990000000000000000e+02 2.100000000000000089e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.891070386914596613e-01 5.000000000000000278e-02 2.032523194423271444e-19 1.406870461412181612e+03 5.206984734134463277e-01 5.749797948215624237e+10
2.000000000000000000e+02 1.100000000000000089e+00 1.700000000000000000e+09 5.000000000000000000e+07 9.701892829446502331e-01 0.000000000000000000e+00 1.131902606749113999e-18 2.035910864532070491e+03 2.028985412643755371e-01 1.332057373867294502e+10
2.010000000000000000e+02 5.000000000000000000e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.469732008104619236e-01 7.750000000000000222e-01 3.006065151176609268e-18 9.710311142034964860e+02 5.545909879822270849e-02 9.916385604234956205e+07
2.020000000000000000e+02 2.300000000000000266e+00 5.088000000000000000e+08 1.000000000000000000e+07 5.500741397856412362e-02 9.000000000000000222e-01 4.264036096379873758e-18 2.000844263477505137e+03 1.452957000041976166e+01 4.001675041040740013e+08
2.030000000000000000e+02 5.999999999999999778e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.663484167759833765e-01 1.250000000000000000e-01 4.586536888338368644e-19 1.786442724417569252e+03 2.742455884955517093e-02 2.375995751487016082e+08
2.040000000000000000e+02 5.300000000000000266e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.345771296661833816e-01 0.000000000000000000e+00 1.305242266977935832e-18 1.077176745559464052e+03 2.826936813861976802e-02 4.747516135161281377e+07
2.050000000000000000e+02 1.189999999999999947e+00 5.088000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 6.000000000000000888e-01 1.322410797591048938e-17 3.436515385166647320e+03 2.929952751155266100e+00 2.102422346780365467e+09
2.060000000000000000e+02 5.700000000000000622e-01 4.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 9.750000000000000888e-01 1.902669461440266789e-17 1.326167808792506321e+03 9.853957840723793771e-01 3.421410210040646791e+07
2.070000000000000000e+02 2.600000000000000089e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.268236228897329676e-01 0.000000000000000000e+00 3.234420808017902699e-19 9.802547089191474470e+02 8.297101386482075291e-01 6.228445678996652603e+09
2.080000000000000000e+02 2.459999999999999964e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.408169029081063783e-01 0.000000000000000000e+00 1.853617979664533010e-19 1.024764680633571288e+03 7.803336691804896308e-01 3.746015733727310181e+09
2.090000000000000000e+02 2.870000000000000107e+00 1.139100030000000000e+09 5.000000000000000000e+07 9.881223837605044302e-01 1.500000000000000000e+00 3.217269244240234371e-18 2.104779946203635973e+03 1.127349327735184836e+01 1.063847267606123413e+12
2.100000000000000000e+02 1.600000000000000089e+00 2.000000000000000000e+09 5.000000000000000000e+07 8.194539282036752414e-01 1.500000000000000222e-01 4.209835932380427592e-14 1.608194965229334831e+08 2.368574458677928124e+04 2.565729913907655312e+14
2.110000000000000000e+02 1.630000000000000115e+00 4.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 8.750000000000000000e-01 2.416741990371694552e-14 1.687312583755327761e+07 2.813500153013769159e+04 9.768803870552354736e+11
2.120000000000000000e+02 2.510000000000000231e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.683130616529664891e-01 4.750000000000000333e-01 7.778787853838408046e-19 1.275344166808544969e+03 2.333985621528115395e+00 3.218749873935240173e+10
2.130000000000000000e+02 6.300000000000000044e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 9.769139876785718650e-18 1.541640699122652586e+04 0.000000000000000000e+00 2.019991638996080756e+08
2.140000000000000000e+02 2.540000000000000036e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.768868878517409371e-01 4.250000000000000444e-01 4.864530273413086469e-19 1.240903870163417423e+03 1.159356644732126407e+00 2.890676048291594696e+10
2.150000000000000000e+02 2.189999999999999947e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 1.100000000000000089e+00 2.387394129793270888e-16 2.048678369474016654e+04 6.975401666421935261e+02 9.098696145895786285e+09
2.160000000000000000e+02 2.339999999999999858e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.341422424970816651e-01 3.750000000000000000e-01 6.212116391735671351e-19 8.805675197617841832e+02 1.128501748841457486e+00 9.480376586958890915e+09
2.170000000000000000e+02 2.999999999999999889e-02 1.139100030000000000e+09 5.000000000000000000e+07 8.951846378503116597e-01 1.500000000000000000e+00 1.748020455259792229e-17 4.087810649703927538e+03 4.725467688507214905e-04 4.599159724326930009e+06
2.180000000000000000e+02 1.880000000000000115e+00 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 8.500000000000000888e-01 1.192911512871716081e-17 2.284859396176778773e+03 2.162971557804073086e+01 3.430845977758102417e+08
2.190000000000000000e+02 2.250000000000000000e+00 1.139100030000000000e+09 5.000000000000000000e+07 9.598812766372727401e-01 1.500000000000000222e-01 1.537646717145418856e-18 3.435572684791479332e+03 2.503071652261298130e+00 6.802250787901689148e+10
2.200000000000000000e+02 1.530000000000000027e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.439306551992403538e-01 1.500000000000000000e+00 1.075483581113907426e-17 2.025792209508737869e+03 5.270572215912737946e+00 5.250279995472779846e+10
2.210000000000000000e+02 3.370000000000000107e+00 2.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 0.000000000000000000e+00 4.422763923798646141e-20 5.888898491761734704e+02 2.576779694882751492e-01 1.906719736391652375e+07
2.220000000000000000e+02 1.939999999999999947e+00 2.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 8.750000000000000000e-01 5.438509744374074602e-18 1.446238287670083309e+03 1.087588175823175263e+01 2.423441880649097562e+08
2.230000000000000000e+02 4.799999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.719615735397114875e-01 5.500000000000000444e-01 2.131106324902633573e-18 1.349642272981389169e+03 3.516632703146173322e-02 1.427549558084431291e+08
2.240000000000000000e+02 4.899999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 6.500000000000000222e-01 8.156228684222345354e-17 4.708138581588464149e+03 0.000000000000000000e+00 8.382509723546600342e+08
2.250000000000000000e+02 5.999999999999999778e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.088127663727277650e-01 1.325000000000000178e+00 1.006693667451795472e-16 7.360068910846056497e+03 6.019384646551547924e+00 1.939247710190592527e+09
2.260000000000000000e+02 1.169999999999999929e+00 5.088000000000000000e+08 1.000000000000000000e+07 8.897735565382587364e-01 4.500000000000000111e-01 3.980726001465857974e-18 4.427479497070286016e+03 1.636243222212018456e+00 3.996680379877206326e+09
2.270000000000000000e+02 4.899999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.753263149547468647e-01 0.000000000000000000e+00 1.719698578056606165e-19 6.430730588677015476e+02 5.864902539490310894e-03 6.992256570363457501e+07
2.280000000000000000e+02 1.150000000000000133e+00 4.000000000000000000e+09 5.000000000000000000e+07 9.100000000000000311e-01 1.500000000000000000e+00 2.999348217203007099e-17 2.524451803579238458e+03 6.147545373925968448e+00 2.975105934685653076e+11
2.290000000000000000e+02 4.299999999999999933e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 0.000000000000000000e+00 8.868822715130421878e-19 7.293616017001666023e+02 1.087027106662655750e-02 1.063345867448305525e+07
2.300000000000000000e+02 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 9.497440413925641867e-01 2.000000000000000111e-01 3.551450558674373876e-19 1.214178818115580043e+03 7.297913059980346701e-03 8.156235386929105222e+07
2.310000000000000000e+02 4.600000000000000200e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.654560229254073533e-01 7.000000000000000666e-01 3.851028929111504843e-18 1.499746277463042361e+03 1.105947804694293879e-01 2.154895573597176373e+08
