# obj_no spec_z phot_z age_old age_new f_old_V old_modifier EBV norm chi
7.660000000000000000e+02 1.995999999999999996e+00 1.780000000000000027e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.199999999999999956e-01 5.767544214413872957e+08 7.250000000000000888e-01 2.137601547320376127e+01 1.435574646733270932e+01
7.670000000000000000e+02 8.337999999999999856e-01 7.600000000000000089e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.400000000000000133e-01 7.476791263241524696e+08 7.500000000000001110e-02 1.429702947974873517e+00 2.735064045806983923e+00
7.680000000000000000e+02 2.020000000000000018e+00 1.400000000000000133e+00 1.434000000000000000e+09 1.000000000000000000e+07 1.199999999999999956e-01 1.029582375709241867e+09 1.074999999999999956e+00 1.169697855408770870e+01 1.531053598979130115e+01
7.690000000000000000e+02 3.321000000000000063e-01 3.500000000000000333e-01 5.088000000000000000e+08 2.511900000000000000e+07 8.399999999999999689e-01 2.067545900920184374e+09 7.500000000000001110e-02 3.444450544895504840e-01 2.407014887205874754e+00
7.700000000000000000e+02 4.581000000000000072e-01 3.599999999999999867e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.000000000000000222e-01 6.771140378200129509e+09 8.000000000000000444e-01 7.861273744147212916e+00 1.604570713630108836e+00
7.710000000000000000e+02 1.413999999999999924e+00 1.340000000000000080e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.200000000000000011e-01 5.370560780509470701e+08 7.500000000000000000e-01 3.498432147586468943e+01 5.355380955362567974e+00
7.720000000000000000e+02 2.958000000000000074e-01 3.400000000000000244e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.599999999999999867e-01 3.182637183296155930e+09 1.750000000000000167e-01 2.903303075881235040e-01 8.145515807302315947e-01
7.730000000000000000e+02 6.640000000000000346e-01 5.600000000000000533e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.399999999999999689e-01 1.659025999466298103e+09 1.000000000000000056e-01 9.591163656707989427e-01 2.613145037757086619e+00
7.740000000000000000e+02 6.710000000000000409e-01 5.700000000000000622e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.600000000000000089e-01 1.960681990753090858e+09 2.000000000000000111e-01 2.214897259467565771e+00 6.182578089166979041e+00
7.750000000000000000e+02 6.660000000000000364e-01 5.700000000000000622e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e+00 1.621753395873169899e+10 6.925598613433800566e+00
7.760000000000000000e+02 2.257000000000000117e-01 2.200000000000000011e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.000000000000000444e-01 8.948913814773061275e+08 0.000000000000000000e+00 1.376326129756368477e+00 1.908982010141641439e+01
7.770000000000000000e+02 6.690000000000000391e-01 4.700000000000000289e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.399999999999999911e-01 1.625705616659801722e+09 1.200000000000000178e+00 4.201330778165519142e+00 1.949363135663836388e+01
7.780000000000000000e+02 2.797000000000000153e+00 2.899999999999999911e+00 5.088000000000000000e+08 5.000000000000000000e+07 5.999999999999999778e-02 9.099871488515735865e+08 1.500000000000000000e+00 2.855200320486411059e+01 7.745924165867774036e+01
7.790000000000000000e+02 2.149999999999999967e-01 2.000000000000000111e-01 8.064000000000000000e+08 2.511900000000000000e+07 9.200000000000000400e-01 5.586042993433449745e+09 4.250000000000000444e-01 3.334527295796230195e+00 1.631849891032388200e+00
7.800000000000000000e+02 1.737000000000000099e+00 1.669999999999999929e+00 5.088000000000000000e+08 5.000000000000000000e+07 5.999999999999999778e-02 3.506895256037414670e+08 4.000000000000000222e-01 1.712401346306022276e+01 1.414833916358940691e+01
7.810000000000000000e+02 1.108000000000000096e+00 1.000000000000000000e+00 8.064000000000000000e+08 5.000000000000000000e+07 4.600000000000000200e-01 2.031715728041982412e+09 8.500000000000000888e-01 1.688953152639877686e+01 1.132367263956074410e+01
7.820000000000000000e+02 6.641000000000000236e-01 5.899999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.399999999999999911e-01 1.796502007355437517e+09 2.500000000000000000e-01 9.548588049166485403e-01 4.621429660586759525e+00
7.830000000000000000e+02 4.737999999999999989e-01 4.700000000000000289e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.000000000000000444e-01 2.284775461251614094e+09 1.250000000000000000e-01 1.018486579916050960e+00 2.919102953540231304e+00
7.840000000000000000e+02 2.879999999999999782e-01 3.699999999999999956e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.399999999999999689e-01 2.779102814838551998e+09 1.250000000000000000e-01 1.227484742434324261e+00 1.312088931217365362e+00
7.850000000000000000e+02 1.294999999999999929e+00 1.189999999999999947e+00 8.064000000000000000e+08 2.511900000000000000e+07 3.200000000000000067e-01 1.552866692060178518e+09 8.000000000000000444e-01 1.024767219806991569e+01 1.143400559305273489e+01
7.860000000000000000e+02 6.790000000000000480e-01 5.899999999999999689e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 8.250000000000000666e-01 9.238344600693769455e+09 3.200049858849743245e+00
7.870000000000000000e+02 7.699999999999999900e-02 1.000000000000000021e-02 1.434000000000000000e+09 1.000000000000000000e+07 9.799999999999999822e-01 1.827189951658237839e+10 0.000000000000000000e+00 8.158862428323536864e-05 5.303443847936835986e+00
7.880000000000000000e+02 1.316000000000000059e+00 1.300000000000000044e+00 5.088000000000000000e+08 2.511900000000000000e+07 3.400000000000000244e-01 1.264199490739896536e+09 5.250000000000000222e-01 1.089984592413093445e+01 4.258876040110047612e+00
7.890000000000000000e+02 1.160000000000000059e-01 5.999999999999999778e-02 8.064000000000000000e+08 1.000000000000000000e+07 9.200000000000000400e-01 2.970574074657726765e+09 0.000000000000000000e+00 7.284565668666968807e-03 7.023301953804121034e+00
7.900000000000000000e+02 1.173000000000000043e+00 9.899999999999999911e-01 8.064000000000000000e+08 5.000000000000000000e+07 5.000000000000000000e-01 2.320223851527290344e+09 8.000000000000000444e-01 4.693837467745320069e+00 1.658981082050001632e+01
7.910000000000000000e+02 2.626999999999999780e+00 2.680000000000000160e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.000000000000000042e-02 2.583973190195055902e+08 6.250000000000000000e-01 2.748119740464910166e+01 9.912807030748558290e+00
7.920000000000000000e+02 2.839999999999999747e-01 2.200000000000000011e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.800000000000000044e-01 1.640634199375061035e+09 5.000000000000000278e-02 1.315849267732718264e-01 4.373426691564569424e+00
7.930000000000000000e+02 9.949999999999999956e-01 9.699999999999999734e-01 2.500000000000000000e+09 5.000000000000000000e+07 2.600000000000000089e-01 3.532763688545889378e+09 1.200000000000000178e+00 5.282729829872145899e+00 3.013839469233888479e+01
7.940000000000000000e+02 2.812100000000000044e+00 2.959999999999999964e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.000000000000000042e-02 3.020431421414641738e+08 4.750000000000000333e-01 3.126862061698023609e+01 2.197994334606472577e+01
7.950000000000000000e+02 6.844999999999999973e-01 5.700000000000000622e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.800000000000000266e-01 1.133143358113213301e+09 0.000000000000000000e+00 1.481614000055951230e+00 1.259378367915654273e+01
7.960000000000000000e+02 3.472300000000000164e+00 3.890000000000000124e+00 5.088000000000000000e+08 5.000000000000000000e+07 2.000000000000000042e-02 9.912645481657916307e+08 5.500000000000000444e-01 1.727773386278679268e+01 2.622111267900362108e+01
7.970000000000000000e+02 1.762999999999999901e+00 1.650000000000000133e+00 5.088000000000000000e+08 1.000000000000000000e+07 8.000000000000000167e-02 2.888354405532749295e+08 6.000000000000000888e-01 2.665602077616809495e+01 8.105630038631321810e+00
7.980000000000000000e+02 6.827999999999999625e-01 5.300000000000000266e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.000000000000000666e-01 1.396339804510782480e+09 1.300000000000000044e+00 1.087414283043609586e+01 1.341691302252989537e+01
7.990000000000000000e+02 6.099999999999999867e-01 5.200000000000000178e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.000000000000000444e-01 2.374861344373170376e+09 5.000000000000000000e-01 2.109492221813419111e+00 3.491300457832863025e+00
8.000000000000000000e+02 2.611899999999999888e+00 2.189999999999999947e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 4.250000000000000444e-01 1.235572402822518434e+01 2.609480947827504238e+01
8.010000000000000000e+02 5.776000000000000023e-01 5.300000000000000266e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.199999999999999734e-01 1.538823458032290220e+09 6.500000000000000222e-01 1.810047461978674610e+00 4.886318440208208713e+00
8.020000000000000000e+02 5.342000000000000082e-01 5.600000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.200000000000000622e-01 2.795551438701548100e+09 2.500000000000000139e-02 4.283689582286263620e-01 1.116338621932681185e+01
8.030000000000000000e+02 1.381999999999999895e+00 1.330000000000000071e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.999999999999999889e-01 8.027957509777077436e+08 6.000000000000000888e-01 8.582482496700116315e+00 5.743739193338332605e+00
8.040000000000000000e+02 8.960000000000000187e-01 7.399999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.000000000000000666e-01 9.517369351763288975e+08 0.000000000000000000e+00 4.933905595768124375e-01 1.527029662718681813e+01
8.050000000000000000e+02 1.608999999999999986e+00 1.600000000000000089e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.199999999999999956e-01 4.157368728708826900e+08 3.750000000000000000e-01 1.059427842906951511e+01 2.775652454145052683e+00
8.060000000000000000e+02 2.349000000000000199e+00 2.310000000000000053e+00 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 4.200195770796877289e+10 1.050000000000000044e+00 2.283654848885258826e+00 7.270575756732990946e+00
8.070000000000000000e+02 7.349999999999999867e-01 5.700000000000000622e-01 1.139100030000000000e+09 5.000000000000000000e+07 7.000000000000000666e-01 2.844923466307605743e+09 1.500000000000000000e+00 3.943556355659939783e+00 5.698586257567764335e+01
8.080000000000000000e+02 5.300000000000000266e-01 4.100000000000000311e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.200000000000000400e-01 9.147384810374345779e+09 9.000000000000000222e-01 1.024114570117853562e+00 1.685205283813490995e+00
8.090000000000000000e+02 7.329999999999999849e-01 5.899999999999999689e-01 1.139100030000000000e+09 1.000000000000000000e+07 9.799999999999999822e-01 3.216546172793720245e+10 6.750000000000000444e-01 1.159400397740040889e+00 4.967512410289026903e+00
8.100000000000000000e+02 1.776000000000000023e+00 1.709999999999999964e+00 5.088000000000000000e+08 5.000000000000000000e+07 1.000000000000000056e-01 6.549094337725454569e+08 3.000000000000000444e-01 8.957806893130628723e+00 4.534540886567117290e+00
8.110000000000000000e+02 1.145999999999999908e+00 1.100000000000000089e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.400000000000000022e-01 8.373285876712852716e+08 5.500000000000000444e-01 3.582897370921175106e+00 4.491765326516064860e+00
8.120000000000000000e+02 1.298999999999999932e+00 1.219999999999999973e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.200000000000000011e-01 4.290779016855769157e+08 4.000000000000000222e-01 3.698896869438241808e+00 1.791313682952653608e+01
8.130000000000000000e+02 4.139999999999999791e-01 3.699999999999999956e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.200000000000000622e-01 1.177106660428246021e+09 9.500000000000000666e-01 1.436462028107786537e+01 3.070410009350197811e+00
8.140000000000000000e+02 6.049999999999999822e-01 5.100000000000000089e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.800000000000000044e-01 4.319568826817203522e+09 8.250000000000000666e-01 2.567644282761285979e+00 2.594337914663207290e+00
8.150000000000000000e+02 2.144899999999999807e+00 5.899999999999999689e-01 4.000000000000000000e+09 2.511900000000000000e+07 1.000000000000000056e-01 4.635811967857068181e+08 3.000000000000000444e-01 2.878503170347989304e+00 3.968025531978496190e+01
8.160000000000000000e+02 1.187999999999999945e+00 9.899999999999999911e-01 1.434000000000000000e+09 5.000000000000000000e+07 8.599999999999999867e-01 3.102607121364216614e+10 1.050000000000000044e+00 1.225111008970412030e+00 2.121422268988546733e+01
8.170000000000000000e+02 7.319999999999999840e-01 7.600000000000000089e-01 8.064000000000000000e+08 5.000000000000000000e+07 4.000000000000000222e-01 8.724313003875640631e+08 1.500000000000000000e+00 7.359405050488534883e+00 1.944815776548642816e+01
8.180000000000000000e+02 4.278999999999999915e+00 4.650000000000000355e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 9.750000000000000888e-01 4.068723623304898496e+01 9.099886881073310008e+01
8.190000000000000000e+02 6.540000000000000258e-01 4.700000000000000289e-01 1.139100030000000000e+09 5.000000000000000000e+07 7.399999999999999911e-01 2.941115230237777710e+09 1.500000000000000000e+00 4.651616915441927347e+00 9.170118303254541559e+01
8.200000000000000000e+02 1.508000000000000007e+00 1.219999999999999973e+00 8.064000000000000000e+08 1.000000000000000000e+07 2.000000000000000111e-01 6.419364327968811989e+08 6.250000000000000000e-01 7.880207923591267871e+00 3.879742096492312609e+00
8.210000000000000000e+02 7.377000000000000224e-01 5.999999999999999778e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.000000000000000666e-01 7.747570311072505713e+08 7.500000000000000000e-01 5.039940797851727439e+00 4.023297042895580766e+00
8.220000000000000000e+02 7.349999999999999867e-01 5.999999999999999778e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 1.074999999999999956e+00 1.267685840766824722e+10 4.185539780670220367e+00
8.230000000000000000e+02 2.810000000000000053e+00 3.080000000000000071e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 1.275000000000000133e+00 1.896233434077566699e+03 8.661076299361634767e+01
8.240000000000000000e+02 9.992999999999999661e-01 8.499999999999999778e-01 5.088000000000000000e+08 1.000000000000000000e+07 4.000000000000000222e-01 3.387410995026407838e+08 6.500000000000000222e-01 1.345486857406895886e+01 1.168635643508143573e+01
8.250000000000000000e+02 5.460000000000000409e-01 3.900000000000000133e-01 8.064000000000000000e+08 5.000000000000000000e+07 9.799999999999999822e-01 3.813858631726906586e+10 1.025000000000000133e+00 1.748135811281928742e+00 6.875763209053094016e+00
8.260000000000000000e+02 8.635000000000000453e-01 7.000000000000000666e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.999999999999999778e-01 5.749996816555248499e+08 3.000000000000000444e-01 4.627730064553341016e+00 1.236022604607334685e+01
8.270000000000000000e+02 7.329999999999999849e-01 6.700000000000000400e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 8.750000000000000000e-01 3.013349934163011169e+10 5.687478444163346580e+00
8.280000000000000000e+02 7.372999999999999554e-01 5.899999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.199999999999999734e-01 1.623094477687924147e+09 3.500000000000000333e-01 1.748680469775541813e+00 4.091157308334720355e+00
8.290000000000000000e+02 1.514000000000000068e-01 2.999999999999999889e-02 1.434000000000000000e+09 2.511900000000000000e+07 9.599999999999999645e-01 1.632241006659761238e+10 0.000000000000000000e+00 1.976971714911263003e-04 1.401138951811632971e+01
8.300000000000000000e+02 5.320000000000000284e-01 4.799999999999999822e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 2.040557183904912949e+09 2.500000000000000000e-01 5.486859943389819083e-01 2.318684633537554607e+00
8.310000000000000000e+02 1.078999999999999959e+00 1.030000000000000027e+00 5.088000000000000000e+08 2.511900000000000000e+07 2.800000000000000266e-01 4.682609059882326126e+08 6.750000000000000444e-01 1.128818757169408826e+01 1.204520319322385014e+01
8.320000000000000000e+02 3.652000000000000135e+00 3.990000000000000213e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 6.000000000000000888e-01 2.330062418225987741e+01 6.229006937515998743e+01
8.330000000000000000e+02 6.700000000000000400e-01 5.899999999999999689e-01 5.088000000000000000e+08 5.000000000000000000e+07 9.200000000000000400e-01 7.258839191882110596e+09 8.750000000000000000e-01 3.240062631449104336e-01 2.843941479156498175e+01
8.340000000000000000e+02 5.480000000000000426e-01 6.099999999999999867e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.000000000000000444e-01 1.348046101955775976e+09 2.500000000000000139e-02 5.030267355755702052e-01 2.156737683221247082e+01
8.350000000000000000e+02 1.379999999999999893e+00 2.439999999999999947e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 3.611743079638182068e+10 6.673532832404615078e+01
8.360000000000000000e+02 6.710000000000000409e-01 4.600000000000000200e-01 8.064000000000000000e+08 5.000000000000000000e+07 8.599999999999999867e-01 5.173061966217607498e+09 1.475000000000000089e+00 1.834265241206224362e+00 1.760779392240975483e+01
8.370000000000000000e+02 1.280000000000000027e-01 1.400000000000000133e-01 1.700000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 8.795371200049060822e+09 2.195548026193281377e+00
8.380000000000000000e+02 8.418999999999999817e-01 7.000000000000000666e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.400000000000000133e-01 1.279021363302738428e+09 1.500000000000000000e+00 6.905995419081989439e+00 9.054010958533059039e+00
8.390000000000000000e+02 3.330000000000000182e-01 3.599999999999999867e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.800000000000000266e-01 1.862882827478648901e+09 2.000000000000000111e-01 5.506690488163102914e-01 4.186196030339141672e+00
8.400000000000000000e+02 1.098999999999999977e+00 1.169999999999999929e+00 5.088000000000000000e+08 1.000000000000000000e+07 3.800000000000000044e-01 8.125914605028250217e+08 2.000000000000000111e-01 1.940549953734572508e+00 1.317672003976402983e+01
8.410000000000000000e+02 1.383000000000000007e+00 1.400000000000000133e+00 8.064000000000000000e+08 5.000000000000000000e+07 2.200000000000000011e-01 1.692610321082620382e+09 1.425000000000000044e+00 2.675364442857657110e+01 3.876141302743836725e+00
8.420000000000000000e+02 6.290000000000000036e-01 6.500000000000000222e-01 5.088000000000000000e+08 1.000000000000000000e+07 2.399999999999999911e-01 1.126142523434245139e+08 1.500000000000000000e+00 6.559329970915563024e+01 1.037087971276361920e+01
8.430000000000000000e+02 7.369999999999999885e-01 5.999999999999999778e-01 8.064000000000000000e+08 5.000000000000000000e+07 8.599999999999999867e-01 6.150944370872567177e+09 1.400000000000000133e+00 4.370257324946812183e+00 1.781882286701471330e+01
8.440000000000000000e+02 8.409999999999999698e-01 7.600000000000000089e-01 5.088000000000000000e+08 1.000000000000000000e+07 2.999999999999999889e-01 1.802440750960010290e+08 1.300000000000000044e+00 6.241803131425040618e+01 2.799809188353107103e+00
8.450000000000000000e+02 1.760000000000000009e+00 1.709999999999999964e+00 5.088000000000000000e+08 5.000000000000000000e+07 7.199999999999999734e-01 1.515647546730747795e+10 1.100000000000000089e+00 1.910862949629204666e+00 2.135747882898189065e+00
8.460000000000000000e+02 9.991999999999999771e-01 9.200000000000000400e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.000000000000000000e-01 1.094458523970997810e+09 4.000000000000000222e-01 3.135071685263463248e+00 4.419157698631880571e+00
8.470000000000000000e+02 1.739999999999999991e+00 1.469999999999999973e+00 2.500000000000000000e+09 5.000000000000000000e+07 2.000000000000000111e-01 7.959279221528322220e+09 1.125000000000000000e+00 1.524753879686563174e+01 9.671596100971306953e+00
8.480000000000000000e+02 1.979999999999999982e+00 2.049999999999999822e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.400000000000000577e-01 1.573768197285670776e+11 7.000000000000000666e-01 1.723420137244765227e-01 1.292976950725946494e+01
8.490000000000000000e+02 2.280000000000000082e-01 2.099999999999999922e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.000000000000000222e-01 1.997995615892351627e+09 2.500000000000000139e-02 4.018612517798180184e-01 2.608237443604219052e+00
8.500000000000000000e+02 8.399999999999999689e-01 6.600000000000000311e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.200000000000000178e-01 3.915535191925756335e+08 1.500000000000000000e+00 5.145937715586283900e+01 9.842898024231123699e+00
8.510000000000000000e+02 3.939000000000000057e+00 3.979999999999999982e+00 5.088000000000000000e+08 5.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 1.500000000000000000e+00 7.984532696299072541e+01 1.596467022330492966e+02
8.520000000000000000e+02 2.161999999999999922e+00 2.180000000000000160e+00 5.088000000000000000e+08 5.000000000000000000e+07 8.000000000000000167e-02 9.593368307097233534e+08 9.250000000000000444e-01 1.488361444870032102e+01 2.434367605668434820e+01
8.530000000000000000e+02 1.997999999999999998e+00 1.489999999999999991e+00 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000056e-01 7.544040866524667740e+08 1.250000000000000000e+00 8.290617611241263774e+01 1.264285585022776282e+01
8.540000000000000000e+02 6.659000000000000474e-01 5.400000000000000355e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.399999999999999911e-01 1.717072420350310564e+09 1.100000000000000089e+00 1.397616849302220920e+01 5.931983861334927610e+00
8.550000000000000000e+02 8.950000000000000178e-01 6.700000000000000400e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.199999999999999734e-01 9.424947243691887856e+08 4.250000000000000444e-01 4.241102015524827351e+00 1.765678652037599861e+01
8.560000000000000000e+02 1.764999999999999902e+00 1.620000000000000107e+00 5.088000000000000000e+08 1.000000000000000000e+07 8.000000000000000167e-02 2.746959560900044441e+08 4.250000000000000444e-01 2.953844728521354313e+01 1.333077971342720858e+01
8.570000000000000000e+02 8.967000000000000526e-01 8.300000000000000711e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.799999999999999933e-01 1.063547813855500817e+08 1.500000000000000000e+00 4.699168892616671656e+01 1.388510146389831590e+01
8.580000000000000000e+02 3.430000000000000271e-01 3.800000000000000044e-01 5.088000000000000000e+08 5.000000000000000000e+07 8.599999999999999867e-01 3.275882296159182072e+09 4.000000000000000222e-01 7.714328052730310414e-01 1.598651563422854860e+00
8.590000000000000000e+02 7.365000000000000435e-01 8.599999999999999867e-01 5.088000000000000000e+08 1.000000000000000000e+07 5.000000000000000000e-01 5.212618670528438687e+08 5.000000000000000000e-01 3.115340803347936838e+00 9.734697539598641924e+00
8.600000000000000000e+02 1.909999999999999920e+00 1.900000000000000133e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.200000000000000400e-01 9.383480734715248108e+10 8.500000000000000888e-01 5.913435508405474605e-01 1.626850337717127459e+01
8.610000000000000000e+02 1.296999999999999931e+00 9.000000000000000222e-01 1.434000000000000000e+09 5.000000000000000000e+07 6.600000000000000311e-01 7.780092038831949234e+09 1.475000000000000089e+00 6.863308877498159433e+00 2.594480280169054254e+01
8.620000000000000000e+02 1.909000000000000030e+00 1.500000000000000000e+00 1.139100030000000000e+09 2.511900000000000000e+07 8.000000000000000167e-02 8.286370764590094090e+08 8.000000000000000444e-01 1.211816842933658123e+01 4.308457170867391994e+00
8.630000000000000000e+02 6.780000000000000471e-01 6.500000000000000222e-01 5.088000000000000000e+08 5.000000000000000000e+07 3.400000000000000244e-01 3.487809877423621416e+08 1.150000000000000133e+00 2.068338089780323230e+01 4.464545340009729912e+00
8.640000000000000000e+02 1.413999999999999924e+00 1.280000000000000027e+00 8.064000000000000000e+08 1.000000000000000000e+07 1.799999999999999933e-01 6.406364834982836246e+08 4.500000000000000111e-01 5.706478405163908363e+00 6.817803275232673599e+00
8.650000000000000000e+02 6.649000000000000465e-01 6.700000000000000400e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 7.500000000000000000e-01 6.465483276647737122e+10 1.563638869875554782e+01
8.660000000000000000e+02 1.469000000000000083e+00 1.409999999999999920e+00 8.064000000000000000e+08 5.000000000000000000e+07 1.799999999999999933e-01 1.343133414852810383e+09 1.500000000000000000e+00 8.801034864028345339e+00 9.193835005484817913e+00
8.670000000000000000e+02 1.092000000000000082e+00 9.699999999999999734e-01 8.064000000000000000e+08 1.000000000000000000e+07 4.199999999999999845e-01 9.116982127941709757e+08 8.000000000000000444e-01 4.099654866284025090e+00 1.138437851288501790e+01
8.680000000000000000e+02 5.490000000000000435e-01 4.400000000000000022e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.000000000000000666e-01 1.301218469456957340e+09 1.100000000000000089e+00 6.385125478536186172e+00 1.301620312091484344e+01
8.690000000000000000e+02 1.766999999999999904e+00 1.650000000000000133e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.199999999999999956e-01 4.529464863221811056e+08 6.750000000000000444e-01 4.535632330553624314e+01 6.014733023994574879e+00
8.700000000000000000e+02 6.683000000000000052e-01 6.099999999999999867e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.399999999999999911e-01 1.838927441529993057e+09 0.000000000000000000e+00 1.089046364909909803e+00 4.061021957709323615e+00
8.710000000000000000e+02 1.225000000000000089e+00 1.199999999999999956e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000056e-01 1.601726150424977541e+08 6.500000000000000222e-01 3.788647512027338848e+01 1.902299734500850903e+01
8.720000000000000000e+02 3.376000000000000112e-01 3.200000000000000067e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.599999999999999867e-01 1.505323819710349321e+09 9.750000000000000888e-01 3.370849139178400122e+01 5.319816555473374819e+01
8.730000000000000000e+02 1.491000000000000103e+00 1.350000000000000089e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.199999999999999956e-01 2.638670780068733692e+08 8.000000000000000444e-01 1.841265889298668768e+01 2.041988917655154978e+01
8.740000000000000000e+02 9.960999999999999854e-01 9.200000000000000400e-01 5.088000000000000000e+08 5.000000000000000000e+07 3.400000000000000244e-01 5.638119668941504955e+08 9.750000000000000888e-01 4.653199548573789457e+01 1.188391753666749295e+01
8.750000000000000000e+02 2.016000000000000014e+00 1.949999999999999956e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000056e-01 6.334225246827893257e+08 8.250000000000000666e-01 2.157232903825104842e+01 2.455689528110480069e+01
8.760000000000000000e+02 7.349999999999999867e-01 6.600000000000000311e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 8.500000000000000888e-01 1.632834150318620300e+10 4.291276007501895862e+00
8.770000000000000000e+02 1.516000000000000125e-01 1.000000000000000056e-01 8.064000000000000000e+08 1.000000000000000000e+07 9.200000000000000400e-01 3.100000524194737911e+09 0.000000000000000000e+00 1.944090222264225898e-01 3.230028482927824740e+00
8.780000000000000000e+02 4.685000000000000275e-01 4.700000000000000289e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.599999999999999867e-01 1.766920067430574179e+09 0.000000000000000000e+00 7.104771645594240015e-01 2.806302166253404007e+00
8.790000000000000000e+02 6.640000000000000346e-01 5.600000000000000533e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000000e+00 1.250000000000000000e+00 5.607711444697297668e+10 5.986821199788060710e+00
8.800000000000000000e+02 3.466000000000000192e-01 1.900000000000000022e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.000000000000000222e-01 1.967876192876460552e+09 0.000000000000000000e+00 2.059120492208169756e-02 1.564576358046990379e+01
8.810000000000000000e+02 2.802400000000000002e+00 2.580000000000000071e+00 5.088000000000000000e+08 1.000000000000000000e+07 2.000000000000000042e-02 1.682211222694823146e+08 1.050000000000000044e+00 5.478724622530241817e+01 8.546273348525449620e+00
