# obj_no phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
2.900000000000000000e+01 4.060000000000000497e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 4.218080513561264779e-19 2.253791122779455236e+03 8.674133674402835226e+00 8.674133674402834475e+07
3.000000000000000000e+01 5.600000000000000533e-01 5.088000000000000000e+08 1.000000000000000000e+07 3.400000000000000244e-01 1.250000000000000000e-01 8.302524810045798107e-18 1.498848779931392755e+03 6.848004799653103492e-01 1.131584019449570626e+08
3.100000000000000000e+01 3.180000000000000160e+00 5.088000000000000000e+08 2.511900000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 -3.801427771666922092e-17 7.824366661052612305e+09 -2.408363567647971024e+02 -6.049568445574937820e+09
3.200000000000000000e+01 2.359999999999999876e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.400000000000000577e-01 2.500000000000000139e-02 7.817439971346127359e-19 2.174306157528901622e+03 3.158990971994513064e+00 1.494583563708101845e+10
3.300000000000000000e+01 3.240000000000000213e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 6.529025165041202456e-19 2.201701344321457782e+03 6.560342159408938834e+00 6.560342159408938885e+07
3.400000000000000000e+01 6.500000000000000222e-01 5.088000000000000000e+08 2.550000000000000000e+08 8.000000000000000167e-02 0.000000000000000000e+00 4.522741003052823748e-18 1.357024495079586131e+03 9.110987640435799784e-02 3.211848558937285468e+07
3.500000000000000000e+01 5.000000000000000000e-01 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 8.017904912046357217e-18 2.540821406524078157e+03 2.889906881280711604e-01 2.889906881280711386e+06
3.600000000000000000e+01 4.020000000000000462e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.500000000000000222e-01 3.150924164234756992e-18 2.829261694844893100e+03 3.128888365611249966e+01 7.978665332308686256e+09
3.700000000000000000e+01 3.959999999999999964e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.500000000000000222e-01 2.531838293885974293e-18 3.501225024690569626e+03 2.396778463030736717e+01 6.111785080728378296e+09
3.800000000000000000e+01 3.570000000000000284e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 7.500000000000001110e-02 1.285551930292259940e-18 2.194329911503011772e+03 2.392638015220219572e+01 2.392638015220219493e+08
3.900000000000000000e+01 8.499999999999999778e-01 5.088000000000000000e+08 1.000000000000000000e+07 2.399999999999999911e-01 0.000000000000000000e+00 4.977731924211040447e-18 2.952749837435936115e+03 8.099638628852330324e-01 8.517924653974434733e+07
4.000000000000000000e+01 7.299999999999999822e-01 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 0.000000000000000000e+00 7.513084284487965798e-18 1.128858424302717594e+03 7.852285483820323764e-01 7.852285483820322901e+06
