# obj_no spec_z phot_z age tau EBV norm chi
7.200000000000000000e+01 2.534199999999999786e+00 2.339999999999999858e+00 9.047800000000000000e+07 5.000000000000000278e-02 7.250000000000000888e-01 2.307403691855761051e+09 2.942450595897401300e+01
7.300000000000000000e+01 1.425000000000000044e+00 1.580000000000000071e+00 1.609000000000000000e+08 5.000000000000000278e-02 1.750000000000000167e-01 1.934206339873140574e+09 2.020709107085638223e+01
7.400000000000000000e+01 1.262999999999999956e-01 1.499999999999999944e-01 2.550000000000000000e+08 5.000000000000000278e-02 3.250000000000000111e-01 1.843201858342819214e+09 8.644324753447575560e+00
7.500000000000000000e+01 1.159699999999999953e+00 1.120000000000000107e+00 1.139100030000000000e+09 1.000000000000000000e+01 4.250000000000000444e-01 8.151046053253469849e+10 9.191497837913301439e+00
7.600000000000000000e+01 5.020000000000000018e-01 4.199999999999999845e-01 2.550000000000000000e+08 5.000000000000000278e-02 3.000000000000000444e-01 2.012538651793158531e+09 3.574315937917831310e+00
7.700000000000000000e+01 3.799999999999999906e-02 7.000000000000000666e-02 2.300000000000000000e+09 1.000000000000000000e+00 7.500000000000000000e-01 5.239790414431369019e+10 3.795221512284084220e+00
7.800000000000000000e+01 5.227000000000000535e-01 4.299999999999999933e-01 8.064000000000000000e+08 5.000000000000000278e-02 9.750000000000000888e-01 8.359880395404138565e+09 1.777961394994141520e+00
7.900000000000000000e+01 6.215000000000000524e-01 5.300000000000000266e-01 7.187000320000000000e+08 5.000000000000000278e-02 1.000000000000000000e+00 2.555273254237670898e+10 2.376764190751941896e+00
8.000000000000000000e+01 2.523400000000000087e+00 2.729999999999999982e+00 5.088000000000000000e+08 1.000000000000000000e+01 3.000000000000000444e-01 8.313544924388125610e+10 1.062832987174304300e+01
8.100000000000000000e+01 9.080000000000000293e-01 9.200000000000000400e-01 1.805300000000000000e+08 5.000000000000000278e-02 5.000000000000000000e-01 7.857530364854648113e+08 8.216193748215770754e+00
8.200000000000000000e+01 2.539099999999999913e+00 2.660000000000000142e+00 1.139100000000000000e+08 5.000000000000000278e-02 3.000000000000000444e-01 4.331697671797122955e+09 1.230626144057130134e+01
8.300000000000000000e+01 1.389000000000000012e+00 1.370000000000000107e+00 1.015200000000000000e+09 1.000000000000000000e+01 1.500000000000000222e-01 4.150482595844510651e+10 2.996948497250794041e+00
8.400000000000000000e+01 1.135999999999999899e+00 1.060000000000000053e+00 1.800000000000000000e+09 1.000000000000000000e+01 4.500000000000000111e-01 2.514449384910436630e+10 1.302742895622885655e+01
8.500000000000000000e+01 9.389999999999999458e-01 1.000000000000000021e-02 4.750000130000000000e+09 5.000000000000000278e-02 0.000000000000000000e+00 9.707537922646077350e+06 5.547598868292967467e+01
8.600000000000000000e+01 5.312000000000000055e-01 5.200000000000000178e-01 2.025600000000000000e+08 5.000000000000000278e-02 8.250000000000000666e-01 7.956218590346867561e+09 1.575300822417929236e+00
8.700000000000000000e+01 1.243999999999999967e-01 1.700000000000000122e-01 3.602000000000000000e+08 5.000000000000000278e-02 2.000000000000000111e-01 1.535716186847489476e+08 1.213649527690057539e+01
8.800000000000000000e+01 6.550000000000000266e-01 7.500000000000000000e-01 1.737800000000000000e+07 1.000000000000000000e+01 1.325000000000000178e+00 1.737044173515599609e+12 5.348884824744667199e+00
8.900000000000000000e+01 3.830000000000000071e-01 3.900000000000000133e-01 2.861200000000000000e+08 5.000000000000000278e-02 1.500000000000000000e+00 1.067338874924770546e+10 2.199718837407456107e+01
9.000000000000000000e+01 1.340999999999999970e+00 1.350000000000000089e+00 6.405400320000000000e+08 1.000000000000000000e+01 3.250000000000000111e-01 5.662142459404219055e+10 1.335251090888023739e+01
9.100000000000000000e+01 7.321999999999999620e-01 6.199999999999999956e-01 2.861200000000000000e+08 5.000000000000000278e-02 9.500000000000000666e-01 2.385262172429150105e+09 1.758254189762680886e+00
9.200000000000000000e+01 6.874000000000000110e-01 6.400000000000000133e-01 1.609000000000000000e+08 5.000000000000000278e-02 1.025000000000000133e+00 7.000863153443831444e+09 1.709167394482726587e+00
9.300000000000000000e+01 6.611000000000000210e-01 6.500000000000000222e-01 1.805300000000000000e+08 5.000000000000000278e-02 3.500000000000000333e-01 2.472915605761858463e+09 2.137053184226945568e+00
9.400000000000000000e+01 5.213999999999999746e-01 5.600000000000000533e-01 1.805300000000000000e+08 5.000000000000000278e-02 1.750000000000000167e-01 4.085470965120680332e+08 4.896139522093696073e+00
9.500000000000000000e+01 9.659999999999999698e-01 8.699999999999999956e-01 2.600000000000000000e+09 1.000000000000000000e+01 6.000000000000000888e-01 8.267112924693775940e+10 8.363145060025013677e+00
9.600000000000000000e+01 6.187000000000000277e-01 5.799999999999999600e-01 1.805300000000000000e+08 5.000000000000000278e-02 8.750000000000000000e-01 4.700502319504266739e+09 1.644600387401172981e+00
9.700000000000000000e+01 1.552000000000000046e+00 1.610000000000000098e+00 1.609000000000000000e+08 5.000000000000000278e-02 3.000000000000000444e-01 7.132140413025473595e+09 1.577013097937252795e+01
9.800000000000000000e+01 1.090000000000000080e+00 1.100000000000000089e+00 3.210300160000000000e+08 5.000000000000000278e-02 1.450000000000000178e+00 8.702458464899710083e+10 2.330799865232526713e+01
9.900000000000000000e+01 6.816999999999999726e-01 6.600000000000000311e-01 1.805300000000000000e+08 5.000000000000000278e-02 6.250000000000000000e-01 9.809660528867837191e+08 5.600627613950675432e+00
1.000000000000000000e+02 4.028999999999999804e-01 4.400000000000000022e-01 2.272700000000000000e+08 5.000000000000000278e-02 3.500000000000000333e-01 2.546959742388229847e+09 2.655521695758187750e+00
1.010000000000000000e+02 9.499999999999999764e-03 1.000000000000000021e-02 2.750000130000000000e+09 5.000000000000000278e-02 0.000000000000000000e+00 5.698124158636068925e+06 1.134624220575666556e+02
1.020000000000000000e+02 4.586999999999999966e-01 5.000000000000000000e-01 2.550000000000000000e+08 5.000000000000000278e-02 1.750000000000000167e-01 1.204608745953662157e+09 2.503546464312924602e+00
1.030000000000000000e+02 7.329999999999999849e-01 5.700000000000000622e-01 4.534700160000000000e+08 5.000000000000000278e-02 1.400000000000000133e+00 1.803335660328929520e+10 4.100522602452570275e+00
1.040000000000000000e+02 9.629999999999999671e-01 9.000000000000000222e-01 1.139100030000000000e+09 1.000000000000000000e+01 7.250000000000000888e-01 4.506616758880000305e+10 8.430725638736959127e+00
1.050000000000000000e+02 1.112700000000000022e+00 1.090000000000000080e+00 2.861200000000000000e+08 1.000000000000000000e+01 5.750000000000000666e-01 1.237486749922983551e+11 6.939763480345898294e+00
1.060000000000000000e+02 1.413999999999999924e+00 1.550000000000000044e+00 4.534700160000000000e+08 1.000000000000000000e+01 2.750000000000000222e-01 1.113014899395385742e+11 1.196856738270216880e+01
1.070000000000000000e+02 1.104300000000000059e+00 1.110000000000000098e+00 7.187000000000000000e+07 5.000000000000000278e-02 4.000000000000000222e-01 4.018017315002666950e+09 6.743816507777335545e+00
1.080000000000000000e+02 4.583999999999999742e-01 4.700000000000000289e-01 1.434000000000000000e+08 5.000000000000000278e-02 1.050000000000000044e+00 3.311083197085915756e+10 7.058411678196892858e+00
1.090000000000000000e+02 1.457000000000000073e+00 1.429999999999999938e+00 5.708800000000000000e+08 1.000000000000000000e+00 3.500000000000000333e-01 1.155008923105108643e+10 7.850098460670674960e+00
1.100000000000000000e+02 9.639999999999999680e-01 5.799999999999999600e-01 4.750000130000000000e+09 1.000000000000000000e+00 9.000000000000000222e-01 1.556101593775148621e+11 2.903571573711524678e+01
1.110000000000000000e+02 6.655999999999999694e-01 5.999999999999999778e-01 1.805300000000000000e+08 5.000000000000000278e-02 9.000000000000000222e-01 3.656091114495743752e+09 1.275611917464295697e+00
1.120000000000000000e+02 4.038999999999999813e-01 3.900000000000000133e-01 2.025600000000000000e+08 5.000000000000000278e-02 1.325000000000000178e+00 6.261694738312322617e+09 6.432551888589271627e+00
1.130000000000000000e+02 3.155000000000000027e-01 2.099999999999999922e-01 3.602000000000000000e+08 5.000000000000000278e-02 8.250000000000000666e-01 4.099731138211261749e+09 2.849434645523023946e+00
1.140000000000000000e+02 2.036999999999999922e-01 4.000000000000000222e-01 1.805300000000000000e+08 5.000000000000000278e-02 6.000000000000000888e-01 1.777550011157782745e+10 5.526053981205497401e+00
1.150000000000000000e+02 6.479000000000000314e-01 6.400000000000000133e-01 2.861200000000000000e+08 1.000000000000000000e+00 1.050000000000000044e+00 1.759098419366083527e+10 1.020980829509312926e+01
1.160000000000000000e+02 1.234999999999999987e-01 1.799999999999999933e-01 1.805300000000000000e+08 5.000000000000000278e-02 9.000000000000000222e-01 5.447391129599854469e+09 1.655636339897543152e+01
1.170000000000000000e+02 6.195000000000000506e-01 5.700000000000000622e-01 5.500000260000000000e+09 1.000000000000000000e+00 7.500000000000001110e-02 6.695924103413350677e+10 5.210797359384534033e+00
1.180000000000000000e+02 6.861000000000000432e-01 7.099999999999999645e-01 1.047100000000000000e+07 1.000000000000000000e+00 1.225000000000000089e+00 3.133870068521220779e+10 4.966360304479938037e+00
1.190000000000000000e+02 1.377999999999999892e+00 1.540000000000000036e+00 2.400000000000000000e+09 1.000000000000000000e+01 1.275000000000000133e+00 2.693626412613742676e+11 6.738798101825747899e+00
1.200000000000000000e+02 1.186800000000000077e+00 1.070000000000000062e+00 1.015200000000000000e+08 5.000000000000000278e-02 3.500000000000000333e-01 2.060442944362661839e+09 2.671619669020621757e+01
1.210000000000000000e+02 5.614000000000000101e-01 4.000000000000000222e-01 8.064000000000000000e+08 5.000000000000000278e-02 1.150000000000000133e+00 2.031424859963137436e+10 6.525033123879215857e+00
1.220000000000000000e+02 5.606999999999999762e-01 5.500000000000000444e-01 2.550000000000000000e+08 5.000000000000000278e-02 3.250000000000000111e-01 1.256622061410346746e+09 1.332019974448617994e+01
1.230000000000000000e+02 7.350999999999999757e-01 6.700000000000000400e-01 1.609000000000000000e+08 5.000000000000000278e-02 7.500000000000000000e-01 2.237795346012031555e+09 4.155799562227979749e+00
1.240000000000000000e+02 8.394000000000000350e-01 7.000000000000000666e-01 1.139100030000000000e+09 1.000000000000000000e+01 1.100000000000000089e+00 2.277261852421416931e+11 1.928504386276030491e+00
1.250000000000000000e+02 2.806000000000000161e-01 4.100000000000000311e-01 1.609000000000000000e+08 5.000000000000000278e-02 2.500000000000000139e-02 6.396618196276494265e+08 8.377854094679578978e+00
1.260000000000000000e+02 1.600000000000000077e-03 1.000000000000000021e-02 3.210300160000000000e+08 5.000000000000000278e-02 0.000000000000000000e+00 1.206027871698270319e+06 1.149788455460538614e+02
1.270000000000000000e+02 1.467000000000000082e+00 1.500000000000000000e+00 2.025600000000000000e+08 5.000000000000000278e-02 2.250000000000000056e-01 2.115029042253212452e+09 3.323660521259662382e+00
1.280000000000000000e+02 6.169999999999999929e-01 5.600000000000000533e-01 2.861200000000000000e+08 5.000000000000000278e-02 1.450000000000000178e+00 1.689803922407097435e+10 2.184861048579052678e+01
1.290000000000000000e+02 2.810000000000000275e-01 3.800000000000000044e-01 2.025600000000000000e+08 5.000000000000000278e-02 5.000000000000000000e-01 8.951737700152690887e+09 4.359366058964265989e+00
1.300000000000000000e+02 8.233000000000000318e-01 7.299999999999999822e-01 5.088000000000000000e+08 1.000000000000000000e+01 1.250000000000000000e+00 1.480498556889927063e+11 7.552209008036578020e+00
1.310000000000000000e+02 9.675000000000000266e-01 9.500000000000000666e-01 1.609000000000000000e+08 5.000000000000000278e-02 2.250000000000000056e-01 2.283796476852742672e+09 1.721400285830781840e+01
1.320000000000000000e+02 2.589000000000000190e-01 2.600000000000000089e-01 3.000000000000000000e+09 5.000000000000000278e-02 1.500000000000000222e-01 4.621271340149757385e+10 2.958271107348640072e+00
1.330000000000000000e+02 1.342999999999999972e+00 1.290000000000000036e+00 2.000000000000000000e+09 1.000000000000000000e+01 1.050000000000000044e+00 1.596317657809272461e+11 7.917647202164525666e+00
1.340000000000000000e+02 3.243799999999999795e+00 3.280000000000000249e+00 1.805300000000000000e+08 5.000000000000000278e-02 1.000000000000000056e-01 6.860831919773072243e+09 5.113063698975535232e+01
1.350000000000000000e+02 1.344999999999999973e+00 1.270000000000000018e+00 2.750000130000000000e+09 1.000000000000000000e+00 1.375000000000000000e+00 1.236123349505704803e+11 1.694094964255653224e+01
1.360000000000000000e+02 9.366999999999999771e-01 9.100000000000000311e-01 2.550000000000000000e+08 5.000000000000000278e-02 1.500000000000000222e-01 3.030970081889470577e+09 2.452681468675597998e+01
1.370000000000000000e+02 1.088000000000000078e+00 1.030000000000000027e+00 4.750000130000000000e+09 1.000000000000000000e+01 8.250000000000000666e-01 1.743262543920637512e+11 2.916176776716481100e+01
1.380000000000000000e+02 1.044999999999999929e+00 9.200000000000000400e-01 5.500000260000000000e+09 1.000000000000000000e+00 2.500000000000000000e-01 1.503540174047578430e+11 1.200785033325369788e+01
1.390000000000000000e+02 9.639999999999999680e-01 6.199999999999999956e-01 9.047900160000000000e+08 1.000000000000000000e+00 1.500000000000000000e+00 6.747700483348723412e+09 2.417032624709199951e+01
1.400000000000000000e+02 1.000999999999999890e+00 9.300000000000000488e-01 1.434000000000000000e+09 1.000000000000000000e+00 9.000000000000000222e-01 1.628115812038948822e+10 1.166326911599878891e+01
1.410000000000000000e+02 1.088999999999999968e+00 1.000000000000000000e+00 2.000000000000000000e+09 1.000000000000000000e+00 6.250000000000000000e-01 8.917079781662576675e+09 4.104204508404357021e+00
1.420000000000000000e+02 1.334000000000000075e+00 1.429999999999999938e+00 2.025600000000000000e+08 5.000000000000000278e-02 0.000000000000000000e+00 2.470627615012713909e+09 2.078487314155696097e+01
1.430000000000000000e+02 1.385000000000000009e+00 1.429999999999999938e+00 1.805300000000000000e+08 5.000000000000000278e-02 2.500000000000000139e-02 1.349331022503306627e+09 1.475756611361640047e+01
1.440000000000000000e+02 2.673299999999999788e+00 2.810000000000000053e+00 7.187000320000000000e+08 1.000000000000000000e+01 8.750000000000000000e-01 4.385287418809386597e+11 1.032249791737504374e+01
1.450000000000000000e+02 1.294999999999999929e+00 1.360000000000000098e+00 3.602000000000000000e+08 5.000000000000000278e-02 1.500000000000000000e+00 1.040360345609076843e+11 5.137928936232649590e+01
