# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
2.770000000000000000e+02 1.401000000000000023e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 2.500000000000000000e-01 8.943235407771134686e-17 5.041325545577311118e+01
2.780000000000000000e+02 1.177000000000000046e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 1.500000000000000000e+00 4.157228042068953844e-16 8.201084480931643839e+01
2.790000000000000000e+02 3.559999999999999831e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 1.000000000000000056e-01 8.922650221472432796e-17 1.374047472406182813e+01
2.800000000000000000e+02 5.450000000000000400e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 3.750000000000000000e-01 9.899781861840074927e-17 9.562915393691294952e+00
2.810000000000000000e+02 1.282000000000000028e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 7.250000000000000888e-01 1.381056480156152743e-16 5.057709623033876056e+01
2.820000000000000000e+02 1.302000000000000046e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 5.750000000000000666e-01 4.234372109732498381e-16 1.741754098871079393e+01
2.830000000000000000e+02 1.536999999999999922e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 4.750000000000000333e-01 1.909737916983466626e-16 2.294978772909178844e+01
2.840000000000000000e+02 1.149000000000000021e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 3.250000000000000111e-01 1.451249379743962007e-16 2.493808262853996993e+01
2.850000000000000000e+02 5.659999999999999476e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 2.750000000000000222e-01 1.825852148158325070e-16 1.708962398775470248e+01
2.860000000000000000e+02 8.080000000000000515e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 6.750000000000000444e-01 6.543691468055774566e-16 2.156419449025955259e+01
2.870000000000000000e+02 1.461000000000000076e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 2.500000000000000000e-01 1.742904841964019696e-16 2.517068556096996872e+02
2.880000000000000000e+02 1.090000000000000080e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 5.750000000000000666e-01 1.813282654573726997e-16 1.442358964212608186e+01
2.890000000000000000e+02 5.060000000000000053e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 0.000000000000000000e+00 1.223902750058218454e-16 3.723908263737045132e+01
2.900000000000000000e+02 1.106000000000000094e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 2.514224249708160164e-01 5.000000000000000000e-01 2.036741270165836319e-16 1.848898493089706108e+01
2.910000000000000000e+02 1.328000000000000069e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 2.500000000000000000e-01 8.225194097938943950e-17 3.340921901589771892e+01
2.920000000000000000e+02 1.643000000000000016e+00 1.000000000000000021e-02 1.139100030000000000e+09 5.000000000000000000e+07 9.621369907677361777e-01 3.000000000000000444e-01 6.805926696933666416e-18 2.028581475002493306e+00
2.930000000000000000e+02 4.079999999999999738e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 0.000000000000000000e+00 2.009521626796560235e-17 2.760718683515787575e+01
2.940000000000000000e+02 1.471999999999999975e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 5.500000000000000444e-01 4.076907777109599268e-16 1.217929911153591576e+02
2.950000000000000000e+02 1.322999999999999954e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 6.250000000000000000e-01 2.829673961295524437e-16 1.546903525278384350e+01
2.960000000000000000e+02 2.720000000000000195e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 5.000000000000000278e-02 5.889991172434128262e-17 8.434266311783384040e+00
2.970000000000000000e+02 1.046999999999999931e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 8.500000000000000888e-01 2.978857288392510076e-16 1.239144996141647326e+01
2.980000000000000000e+02 4.490000000000000102e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 1.074999999999999956e+00 1.248565952036843622e-15 5.069549165588582706e-01
2.990000000000000000e+02 6.260000000000000009e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 5.000000000000000000e-01 1.261543192737063649e-16 8.988736224100735583e+00
3.000000000000000000e+02 1.772999999999999909e+00 1.000000000000000021e-02 3.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 5.500000000000000444e-01 3.468728598745291899e-16 3.446626091637273248e+01
3.010000000000000000e+02 6.680000000000000382e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 6.000000000000000888e-01 2.375587833010920762e-16 6.562071313750565515e+00
3.020000000000000000e+02 3.549999999999999822e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 7.588113568490419958e-01 5.000000000000000278e-02 2.811205045647135816e-17 7.915492644288915081e+00
3.030000000000000000e+02 4.480000000000000093e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 4.000000000000000222e-01 3.381363194855401995e-16 3.808691251323985671e+00
3.040000000000000000e+02 1.425000000000000044e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 2.750000000000000222e-01 6.134414317654454906e-17 1.774712120471849630e+01
3.050000000000000000e+02 1.042000000000000037e+00 1.000000000000000021e-02 1.700000000000000000e+09 5.000000000000000000e+07 9.621369907677361777e-01 1.250000000000000000e-01 4.308576963332034896e-18 3.104821878432955096e+00
3.060000000000000000e+02 6.700000000000000400e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 5.750000000000000666e-01 1.564295780515902921e-16 5.184776199124090823e+00
3.070000000000000000e+02 1.100000000000000089e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 7.250000000000000888e-01 1.670830427527011778e-16 3.821068863952213235e+01
3.080000000000000000e+02 1.915999999999999925e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 2.500000000000000139e-02 5.559730741144119074e-17 2.940013830501691672e+01
3.090000000000000000e+02 1.532999999999999918e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 2.250000000000000056e-01 6.330045239453433137e-17 9.411018703345476411e+01
3.100000000000000000e+02 1.457999999999999963e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 6.000000000000000888e-01 2.034659112573972991e-16 1.142680526214365671e+02
