# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
6.600000000000000000e+01 1.112000000000000099e+00 1.060000000000000053e+00 2.000000000000000000e+09 1.015200000000000000e+09 9.799999999999999822e-01 2.250000000000000056e-01 4.933001765224310532e-20 3.858450703261372183e+01 6.245606757347289539e-01 2.249188166378863220e+11
6.700000000000000000e+01 1.112000000000000099e+00 1.070000000000000062e+00 2.000000000000000000e+09 7.187000320000000000e+08 9.799999999999999822e-01 2.000000000000000111e-01 3.810531115867976617e-20 1.350332671240032845e+01 4.978164773968625778e-01 1.611107161326062012e+11
6.800000000000000000e+01 2.278000000000000025e+00 2.310000000000000053e+00 2.000000000000000000e+09 2.550000000000000000e+08 2.000000000000000042e-02 2.250000000000000056e-01 7.444969072180242790e-19 5.310939243808013188e+00 1.669421713806902119e+02 5.798845474848527527e+10
6.900000000000000000e+01 5.719999999999999529e-01 5.100000000000000089e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.000000000000000000e-01 0.000000000000000000e+00 8.852107887994873603e-19 2.012887949243909347e+01 5.429147984961797402e-01 4.530068219139135361e+09
7.000000000000000000e+01 8.770000000000000018e-01 9.100000000000000311e-01 2.000000000000000000e+09 5.088000000000000000e+08 4.000000000000000083e-02 3.500000000000000333e-01 7.219029010551144962e-19 8.181966590894294455e+00 1.214614415461654318e+01 9.149485217669940948e+09
7.100000000000000000e+01 4.590000000000000191e-01 3.800000000000000044e-01 2.000000000000000000e+09 1.015200000000000000e+09 6.199999999999999956e-01 0.000000000000000000e+00 7.471611481830747773e-19 4.799953663908995694e+00 2.080610069323233502e-01 2.699108269145997524e+09
7.200000000000000000e+01 1.292000000000000037e+00 1.070000000000000062e+00 2.000000000000000000e+09 1.015200000000000000e+09 1.000000000000000056e-01 1.500000000000000222e-01 4.453234107762683965e-19 1.061669187593613017e+01 4.258030226417916175e+00 7.790089675736853600e+09
7.300000000000000000e+01 9.150000000000000355e-01 8.900000000000000133e-01 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 2.000000000000000111e-01 4.774206180496850481e-19 1.950992187314482251e+01 3.248372036168841515e+00 3.297747291118607998e+09
7.400000000000000000e+01 8.489999999999999769e-01 8.100000000000000533e-01 2.000000000000000000e+09 2.550000000000000000e+08 9.799999999999999822e-01 1.250000000000000000e-01 5.695913279886446009e-20 1.722720879071003353e+01 3.499505934911820715e-01 7.769028711398150635e+10
7.500000000000000000e+01 1.048000000000000043e+00 8.399999999999999689e-01 2.000000000000000000e+09 7.187000320000000000e+08 2.000000000000000042e-02 1.250000000000000000e-01 1.453141463639945410e-18 5.769180637207702489e+01 6.816200744609316686e+00 5.815531653890964508e+09
7.600000000000000000e+01 8.729999999999999982e-01 7.199999999999999734e-01 2.000000000000000000e+09 1.015200000000000000e+09 2.999999999999999889e-01 0.000000000000000000e+00 6.985259828701531466e-19 2.933920457014829708e+01 1.127161055913870724e+00 4.684598724782111168e+09
7.700000000000000000e+01 3.820000000000000062e-01 3.300000000000000155e-01 2.000000000000000000e+09 1.015200000000000000e+09 9.799999999999999822e-01 1.250000000000000000e-01 1.121290753244791696e-19 5.994140907760181491e+00 3.620395060447572505e-02 1.303791672496643829e+10
7.800000000000000000e+01 9.859999999999999876e-01 8.000000000000000444e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.400000000000000355e-01 0.000000000000000000e+00 4.747157921645074167e-19 1.577424908674331228e+01 1.038231856055908731e+00 9.986280977923095703e+09
7.900000000000000000e+01 1.096000000000000085e+00 8.499999999999999778e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.999999999999999778e-01 0.000000000000000000e+00 4.773911544756700082e-19 2.581248385296453307e+01 1.245798831808323293e+00 1.496000642978654480e+10
8.000000000000000000e+01 2.532999999999999918e+00 2.680000000000000160e+00 2.000000000000000000e+09 2.550000000000000000e+08 2.000000000000000042e-02 2.500000000000000000e-01 2.100720549197584344e-19 8.657816927177441002e+00 8.324632147748863531e+01 2.891614930241694260e+10
8.100000000000000000e+01 3.436999999999999833e+00 3.430000000000000160e+00 2.000000000000000000e+09 2.550000000000000000e+08 8.000000000000000167e-02 2.000000000000000111e-01 9.977784056330608142e-20 1.837917061697228149e+01 7.012384358216516489e+01 4.547667330229021454e+10
8.200000000000000000e+01 1.631000000000000005e+00 1.449999999999999956e+00 2.000000000000000000e+09 1.015200000000000000e+09 5.999999999999999778e-02 2.250000000000000056e-01 7.545264017183850381e-19 2.181344439694779425e+01 2.465983790731945291e+01 3.657033330144914246e+10
8.300000000000000000e+01 1.457999999999999963e+00 7.199999999999999734e-01 2.000000000000000000e+09 1.000000000000000000e+07 6.800000000000000488e-01 5.000000000000000000e-01 2.019370151384738113e-19 3.531857820903455547e+01 1.539067927735047903e+01 3.992271082519292450e+10
8.400000000000000000e+01 1.971999999999999975e+00 1.910000000000000142e+00 2.000000000000000000e+09 5.088000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 2.136126180491940914e-19 1.269081447405013563e+01 2.262223055127233451e+01 1.151019090448736191e+10
8.500000000000000000e+01 1.052999999999999936e+00 9.200000000000000400e-01 2.000000000000000000e+09 1.015200000000000000e+09 2.000000000000000042e-02 1.250000000000000000e-01 6.038905982341565925e-19 3.109923665025425876e+01 3.326379053310081435e+00 3.874454579500006676e+09
8.600000000000000000e+01 9.370000000000000551e-01 8.499999999999999778e-01 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 7.500000000000001110e-02 5.980617731236106724e-19 3.135421217531364491e+01 2.125418048208821631e+00 2.157724402541595936e+09
8.700000000000000000e+01 8.209999999999999520e-01 7.099999999999999645e-01 2.000000000000000000e+09 1.015200000000000000e+09 6.400000000000000133e-01 2.500000000000000139e-02 2.563541049480680024e-19 1.187734149478868417e+01 4.405005023277249188e-01 6.186445358538304329e+09
8.800000000000000000e+01 1.110999999999999988e+00 1.070000000000000062e+00 2.000000000000000000e+09 7.187000320000000000e+08 9.799999999999999822e-01 1.500000000000000222e-01 3.766859552623630791e-20 6.266168125778648346e+00 4.005424345588107227e-01 1.296295783817524261e+11
8.900000000000000000e+01 2.241000000000000103e+00 1.400000000000000133e+00 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 1.500000000000000222e-01 4.238563421318060678e-19 2.551240012590148964e+01 9.137059558624846645e+00 9.275942863915943146e+09
9.000000000000000000e+01 1.098999999999999977e+00 9.200000000000000400e-01 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 1.500000000000000222e-01 3.097868537428046610e-19 1.356640874226176052e+01 1.891403021408147644e+00 1.920152347333551407e+09
9.100000000000000000e+01 2.489999999999999991e-01 1.700000000000000122e-01 2.000000000000000000e+09 1.015200000000000000e+09 3.800000000000000044e-01 0.000000000000000000e+00 9.355601739643998165e-19 1.788044574922017205e+01 3.537430757960908362e-02 1.948073958521502018e+08
9.200000000000000000e+01 1.032999999999999918e+00 8.599999999999999867e-01 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 1.750000000000000167e-01 9.371971281099604422e-19 1.510010805287210722e+01 5.202582823589885663e+00 5.281662082508451462e+09
9.300000000000000000e+01 1.842999999999999972e+00 1.669999999999999929e+00 2.000000000000000000e+09 2.550000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 3.018086497627357241e-19 1.554431965975390462e+01 2.733770167249971905e+01 6.971113926487428665e+09
9.400000000000000000e+01 1.685999999999999943e+00 1.590000000000000080e+00 2.000000000000000000e+09 7.187000320000000000e+08 0.000000000000000000e+00 7.500000000000001110e-02 3.285656125212840311e-19 1.917010235863972767e+01 8.545498385276150799e+00 6.141649962953918457e+09
9.500000000000000000e+01 1.660000000000000087e-01 1.000000000000000056e-01 2.000000000000000000e+09 1.015200000000000000e+09 5.999999999999999778e-01 0.000000000000000000e+00 1.939366623947587695e-18 4.949829673526688900e+00 2.181482079989190831e-02 2.619603190326605439e+08
9.600000000000000000e+01 3.061999999999999833e+00 2.780000000000000249e+00 2.000000000000000000e+09 1.015200000000000000e+09 0.000000000000000000e+00 3.000000000000000444e-01 1.576855879678243815e-19 7.547916059324279558e+00 5.320211273845791311e+01 5.401078485208247375e+10
9.700000000000000000e+01 9.849999999999999867e-01 9.200000000000000400e-01 2.000000000000000000e+09 5.088000000000000000e+08 2.600000000000000089e-01 3.500000000000000333e-01 2.803600499155987297e-19 1.458799935529207303e+01 4.871470881534314401e+00 1.252156682850725365e+10
9.800000000000000000e+01 3.019999999999999907e-01 1.900000000000000022e-01 2.000000000000000000e+09 2.550000000000000000e+08 5.400000000000000355e-01 0.000000000000000000e+00 8.039231182108277880e-18 1.658686956028137161e+01 6.406039041536315537e-01 3.566586085940052986e+09
9.900000000000000000e+01 6.260000000000000009e-01 6.199999999999999956e-01 2.000000000000000000e+09 1.015200000000000000e+09 9.799999999999999822e-01 1.000000000000000056e-01 6.482037124817290484e-20 3.432001947044711176e+00 1.032350052272955343e-01 3.717744078783449554e+10
1.000000000000000000e+02 2.515000000000000124e+00 2.720000000000000195e+00 2.000000000000000000e+09 2.550000000000000000e+08 0.000000000000000000e+00 2.000000000000000111e-01 2.910002662743030837e-19 9.812086887984525774e+00 9.833937925379422040e+01 2.507654170971752548e+10
1.010000000000000000e+02 4.089999999999999747e-01 3.800000000000000044e-01 2.000000000000000000e+09 1.015200000000000000e+09 6.800000000000000488e-01 2.750000000000000222e-01 7.446251315470430691e-19 1.957280295739024822e+01 6.434250829312372355e-01 1.067361351521905518e+10
1.020000000000000000e+02 1.000000000000000000e+00 7.199999999999999734e-01 2.000000000000000000e+09 1.015200000000000000e+08 8.200000000000000622e-01 5.000000000000000278e-02 1.891928136269994024e-19 1.846234778175155000e+01 8.731011857700831102e-01 1.261130921425463486e+10
1.030000000000000000e+02 3.750000000000000000e-01 2.200000000000000011e-01 2.000000000000000000e+09 1.015200000000000000e+09 4.000000000000000222e-01 0.000000000000000000e+00 7.087745738438715585e-19 2.932338241587781269e+01 4.963436889341421576e-02 2.928949360361735225e+08
1.040000000000000000e+02 4.079999999999999738e-01 2.099999999999999922e-01 2.000000000000000000e+09 1.000000000000000000e+07 8.599999999999999867e-01 0.000000000000000000e+00 1.800584812319626958e-19 2.518049946916342208e+01 6.789510470619458671e-02 5.078313621062262058e+08
1.050000000000000000e+02 1.681000000000000050e+00 1.469999999999999973e+00 2.000000000000000000e+09 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 7.627581539540999344e-19 2.059340596855943772e+01 4.210085017097974003e+01 1.073571679359983444e+10
