# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
3.300000000000000000e+02 1.417000000000000037e+00 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 9.524560062662843496e-01 2.750000000000000222e-01 3.335050389786745685e-18 2.324242429473954274e+01
3.310000000000000000e+02 1.213999999999999968e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 4.750000000000000333e-01 2.783266303304383581e-17 5.352799442150931952e+00
3.320000000000000000e+02 6.270000000000000018e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 8.194539282036752414e-01 1.500000000000000000e+00 3.740247937547657909e-16 6.170487937479767027e+01
3.330000000000000000e+02 1.306000000000000050e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 8.194539282036752414e-01 4.250000000000000444e-01 5.679590549738925974e-18 1.883289396806017990e+01
3.340000000000000000e+02 1.655999999999999917e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 7.500000000000000000e-01 5.325005475527662280e-17 2.163893642601542311e+01
3.350000000000000000e+02 1.167999999999999927e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 2.250000000000000056e-01 1.389842347000737898e-17 1.715365329169090458e+01
3.360000000000000000e+02 1.040000000000000036e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 3.750000000000000000e-01 2.321324852769525862e-17 1.794037266387789487e+01
3.370000000000000000e+02 8.810000000000000053e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.313699076773616969e-01 6.750000000000000444e-01 7.354234639320814913e-17 1.184124368390866699e+01
3.380000000000000000e+02 1.449000000000000066e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 4.000000000000000222e-01 2.154231178973718079e-17 8.012536947194472248e+01
3.390000000000000000e+02 1.669999999999999929e+00 1.000000000000000021e-02 1.139100030000000000e+09 5.000000000000000000e+07 9.955456022925407433e-01 2.250000000000000056e-01 7.808333531117626537e-19 6.593065467545518921e+00
3.400000000000000000e+02 1.834999999999999964e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.345600626628430829e-01 5.250000000000000222e-01 1.158381549711365741e-17 2.062338313026597092e+01
3.410000000000000000e+02 9.449999999999999512e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 1.074999999999999956e+00 9.386047605235786312e-17 1.135229955059853957e+01
3.420000000000000000e+02 2.084000000000000075e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 0.000000000000000000e+00 2.270522001928513792e-18 5.504467251320001253e+01
3.430000000000000000e+02 9.629999999999999671e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 9.187989160644089992e-01 1.200000000000000178e+00 5.169167481977365943e-17 1.431065414602104191e+01
3.440000000000000000e+02 1.393999999999999906e+00 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 9.187989160644089992e-01 1.500000000000000000e+00 1.099398606522766740e-17 4.080351865931444166e+01
3.450000000000000000e+02 1.189000000000000057e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 1.325000000000000178e+00 4.829958334091481493e-17 1.474374298935383720e+01
3.460000000000000000e+02 6.969999999999999529e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 3.750000000000000000e-01 5.294355988773177218e-17 1.186740953860264725e+01
3.470000000000000000e+02 4.809999999999999831e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 1.500000000000000000e+00 4.261983296882524335e-15 1.278037565379953477e+01
3.480000000000000000e+02 7.419999999999999929e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 1.475000000000000089e+00 4.494815133256709130e-16 8.182234511052563164e+00
3.490000000000000000e+02 1.092000000000000082e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 5.500000000000000444e-01 3.521231916614805672e-17 1.526483492005725395e+01
3.500000000000000000e+02 4.989999999999999991e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 1.500000000000000000e+00 1.101662087831866739e-15 8.654694674771935325e+00
3.510000000000000000e+02 9.599999999999999645e-01 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 9.003521803856815442e-01 1.475000000000000089e+00 2.010504016882801215e-17 1.974406711171981144e+01
3.520000000000000000e+02 1.443999999999999950e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 5.000000000000000000e-01 3.013526314069235767e-17 2.136170558264528552e+01
3.530000000000000000e+02 3.800000000000000044e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 8.194539282036752414e-01 1.000000000000000056e-01 4.961598793596948975e-17 4.107597474187310915e+00
3.540000000000000000e+02 9.639999999999999680e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 9.003521803856815442e-01 1.350000000000000089e+00 2.486723340319184742e-17 2.873542550160364328e+01
3.550000000000000000e+02 6.179999999999999938e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 9.500000000000000666e-01 3.722459303875501334e-16 3.201714702877211938e+00
3.560000000000000000e+02 5.330000000000000293e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 1.150000000000000133e+00 3.180115438551038655e-16 1.275589180134253198e+01
3.570000000000000000e+02 7.089999999999999636e-01 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 9.100000000000000311e-01 9.500000000000000666e-01 8.955494803976811981e-17 1.093860655302703933e+01
3.580000000000000000e+02 1.084999999999999964e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 1.074999999999999956e+00 1.158659089130957540e-16 2.491794089128160650e+01
3.590000000000000000e+02 9.160000000000000364e-01 1.000000000000000021e-02 2.000000000000000000e+09 5.000000000000000000e+07 4.851925397502274695e-01 8.500000000000000888e-01 2.118406962597033636e-16 6.143732156745258521e+01
3.600000000000000000e+02 7.079999999999999627e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 6.469219452298986539e-01 6.000000000000000888e-01 5.645353282093563744e-17 9.672144165128225168e+00
