# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
5.500000000000000000e+01 2.825000000000000178e+00 2.890000000000000124e+00 5.088000000000000000e+08 1.015200000000000000e+08 0.000000000000000000e+00 2.750000000000000222e-01 1.363156747610657291e-19 1.778927155471016874e+01
5.600000000000000000e+01 9.170000000000000373e-01 9.000000000000000222e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.000000000000000056e-01 1.510353456465313340e-18 6.257815298590777786e+01
5.700000000000000000e+01 6.510000000000000231e-01 1.000000000000000021e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 7.500000000000000000e-01 7.019801456491173956e-19 6.122603800659285866e+01
5.800000000000000000e+01 5.879999999999999671e-01 1.000000000000000021e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 7.000000000000000666e-01 1.643404474692042710e-18 5.031386563745866169e+01
5.900000000000000000e+01 9.829999999999999849e-01 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.000000000000000444e-01 7.481910418652021840e-19 4.462146617219948297e+01
6.000000000000000000e+01 4.520000000000000129e-01 2.000000000000000042e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 9.250000000000000444e-01 3.739864370925429319e-18 3.552597247837880445e+01
6.100000000000000000e+01 4.089999999999999747e-01 2.200000000000000011e-01 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 4.250000000000000444e-01 6.550272760300995324e-18 1.292879812394160126e+02
6.200000000000000000e+01 1.338999999999999968e+00 1.150000000000000133e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.750000000000000222e-01 5.034196968183160912e-19 3.187341251521785068e+01
6.300000000000000000e+01 4.060000000000000275e-01 1.000000000000000021e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 7.000000000000000666e-01 2.290698655538201331e-18 7.037677936641202336e+01
6.400000000000000000e+01 4.349999999999999978e-01 4.000000000000000083e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 5.500000000000000444e-01 2.638874918944011730e-18 4.784566362713244558e+01
6.500000000000000000e+01 5.470000000000000417e-01 1.000000000000000021e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 6.500000000000000222e-01 1.537730519685361995e-18 6.257715402060065202e+01
6.600000000000000000e+01 1.112000000000000099e+00 4.560000000000000497e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 6.750000000000000444e-01 2.698589615436079082e-18 4.726717664568787427e+02
6.700000000000000000e+01 1.112000000000000099e+00 4.400000000000000355e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 7.250000000000000888e-01 2.351755600555617949e-18 3.961063716078915604e+02
6.800000000000000000e+01 2.278000000000000025e+00 2.310000000000000053e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 7.485844854852088149e-19 5.587767458576361257e+00
6.900000000000000000e+01 5.719999999999999529e-01 1.000000000000000021e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 6.250000000000000000e-01 1.802270754082344074e-18 5.653783845760140281e+01
7.000000000000000000e+01 8.770000000000000018e-01 8.599999999999999867e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 4.250000000000000444e-01 7.390252687944844135e-19 1.423590525084151004e+01
7.100000000000000000e+01 4.590000000000000191e-01 1.000000000000000021e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 6.750000000000000444e-01 1.691941900145861176e-18 5.885701097921305092e+01
7.200000000000000000e+01 1.292000000000000037e+00 1.140000000000000124e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.750000000000000222e-01 4.503700338118346204e-19 2.548441817226994033e+01
7.300000000000000000e+01 9.150000000000000355e-01 8.800000000000000044e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.000000000000000444e-01 4.494297619710117210e-19 3.432606765534369941e+01
7.400000000000000000e+01 8.489999999999999769e-01 2.099999999999999922e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.000000000000000000e+00 9.248234198719111224e-19 3.239551354287879121e+02
7.500000000000000000e+01 1.048000000000000043e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.000000000000000111e-01 1.328986596358048650e-18 6.551428473130302166e+01
7.600000000000000000e+01 8.729999999999999982e-01 1.000000000000000021e-02 5.088000000000000000e+08 2.511900000000000000e+07 0.000000000000000000e+00 3.750000000000000000e-01 1.388319405545863038e-18 6.750330945578656383e+01
7.700000000000000000e+01 3.820000000000000062e-01 3.040000000000000036e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 5.250000000000000222e-01 3.502470284282640706e-18 1.566113093844834054e+02
7.800000000000000000e+01 9.859999999999999876e-01 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.250000000000000111e-01 8.944295527445305716e-19 5.583715654695717490e+01
7.900000000000000000e+01 1.096000000000000085e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.250000000000000111e-01 1.020808047201511654e-18 9.221586607800649915e+01
8.000000000000000000e+01 2.532999999999999918e+00 2.680000000000000160e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 2.110120430330909018e-19 8.856789361807207328e+00
8.100000000000000000e+01 3.436999999999999833e+00 3.390000000000000124e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 1.115333863304788752e-19 1.927179779268612947e+01
8.200000000000000000e+01 1.631000000000000005e+00 1.560000000000000053e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.500000000000000333e-01 7.496758440689505057e-19 5.186355589246610265e+01
8.300000000000000000e+01 1.457999999999999963e+00 1.060000000000000053e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 6.750000000000000444e-01 7.361502421977261516e-19 7.494751938754670562e+01
8.400000000000000000e+01 1.971999999999999975e+00 1.820000000000000062e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.000000000000000444e-01 2.124136656242910549e-19 1.591599470239505898e+01
8.500000000000000000e+01 1.052999999999999936e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 5.818144701037847607e-19 7.595664509539788867e+01
8.600000000000000000e+01 9.370000000000000551e-01 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.750000000000000167e-01 5.284071902520679675e-19 7.540224056975085887e+01
8.700000000000000000e+01 8.209999999999999520e-01 4.000000000000000083e-02 5.088000000000000000e+08 2.511900000000000000e+07 0.000000000000000000e+00 6.000000000000000888e-01 6.109975873157453258e-19 5.395766305043312627e+01
8.800000000000000000e+01 1.110999999999999988e+00 5.799999999999999600e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.000000000000000000e+00 7.088899781754196563e-19 4.638191786738566407e+02
8.900000000000000000e+01 2.241000000000000103e+00 1.429999999999999938e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 3.951813250429859877e-19 3.686608908846103816e+01
9.000000000000000000e+01 1.098999999999999977e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 2.899837718309430329e-19 4.077714547784199794e+01
9.100000000000000000e+01 2.489999999999999991e-01 2.720000000000000195e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 2.750000000000000222e-01 3.008306373872497514e-19 2.083290744438630071e+01
9.200000000000000000e+01 1.032999999999999918e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.750000000000000222e-01 8.485424940746667012e-19 4.447575861495177207e+01
9.300000000000000000e+01 1.842999999999999972e+00 1.669999999999999929e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 3.018086497627357241e-19 1.554431965975390462e+01
9.400000000000000000e+01 1.685999999999999943e+00 1.620000000000000107e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.500000000000000222e-01 3.054023448116742169e-19 3.171156478904694609e+01
9.500000000000000000e+01 1.660000000000000087e-01 2.810000000000000053e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 2.750000000000000222e-01 9.478368667766999343e-19 2.803118956249246096e+01
9.600000000000000000e+01 3.061999999999999833e+00 2.669999999999999929e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.750000000000000000e-01 1.444521231178746124e-19 2.226715511046302609e+01
9.700000000000000000e+01 9.849999999999999867e-01 9.799999999999999822e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 5.000000000000000000e-01 3.675095365783280868e-19 2.621059039815608216e+01
9.800000000000000000e+01 3.019999999999999907e-01 1.700000000000000122e-01 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 4.750000000000000333e-01 1.600528389562851377e-17 3.349879078359749229e+01
9.900000000000000000e+01 6.260000000000000009e-01 3.609999999999999876e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 5.750000000000000666e-01 2.339228071215703630e-18 3.526834807978898993e+02
1.000000000000000000e+02 2.515000000000000124e+00 2.720000000000000195e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.000000000000000111e-01 2.910002662743030837e-19 9.812086887984525774e+00
1.010000000000000000e+02 4.089999999999999747e-01 7.000000000000000666e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 1.000000000000000000e+00 1.428967253989210343e-18 6.748814762703466386e+01
1.020000000000000000e+02 1.000000000000000000e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 4.250000000000000444e-01 9.110518408594060984e-19 6.694406227874956983e+01
1.030000000000000000e+02 3.750000000000000000e-01 2.729999999999999982e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 3.000000000000000444e-01 2.686135847560611554e-19 7.328400794577800070e+01
1.040000000000000000e+02 4.079999999999999738e-01 1.000000000000000021e-02 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 6.500000000000000222e-01 1.111582548035067478e-18 9.032782270306721273e+01
1.050000000000000000e+02 1.681000000000000050e+00 1.469999999999999973e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 7.627581539540999344e-19 2.059340596855943772e+01
1.060000000000000000e+02 1.627000000000000002e+00 1.530000000000000027e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 3.319063696552181615e-19 4.737816747830044051e+01
1.070000000000000000e+02 2.255999999999999783e+00 2.220000000000000195e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 1.923958960177338842e-19 1.425000450888445158e+01
1.080000000000000000e+02 6.260000000000000009e-01 3.629999999999999893e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 6.000000000000000888e-01 2.273537144085402661e-18 1.880000677095841866e+02
1.090000000000000000e+02 9.190000000000000391e-01 8.499999999999999778e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 5.000000000000000000e-01 3.385887776007123988e-18 5.060006708376123186e+01
1.100000000000000000e+02 9.829999999999999849e-01 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.000000000000000111e-01 7.343275346509195769e-19 6.903844917807280979e+01
1.110000000000000000e+02 1.970000000000000084e-01 2.780000000000000249e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 2.750000000000000222e-01 3.073169771674971400e-19 2.221609407744061215e+01
1.120000000000000000e+02 1.439999999999999947e+00 1.340000000000000080e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.500000000000000000e-01 3.983058849383163982e-19 5.912813362480288504e+01
1.130000000000000000e+02 1.131000000000000005e+00 4.440000000000000391e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 6.500000000000000222e-01 2.382323669567418921e-18 5.455264781801075742e+02
1.140000000000000000e+02 1.709000000000000075e+00 1.620000000000000107e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.000000000000000111e-01 4.295846163517720193e-19 2.887668040642848410e+01
1.150000000000000000e+02 2.399999999999999911e+00 2.410000000000000142e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.500000000000000222e-01 3.437240891720793366e-19 1.035380768127198507e+02
1.160000000000000000e+02 2.478000000000000203e+00 2.410000000000000142e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.500000000000000222e-01 3.046157567490580345e-19 1.033664086399899951e+01
1.170000000000000000e+02 1.187999999999999945e+00 1.050000000000000044e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.250000000000000111e-01 6.054305336124992073e-19 2.536919738837372762e+01
1.180000000000000000e+02 2.540999999999999925e+00 2.399999999999999911e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 3.542867790146816548e-19 2.205697593159273140e+01
1.190000000000000000e+02 9.409999999999999476e-01 8.499999999999999778e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 4.750000000000000333e-01 1.525690080261325997e-18 4.411600058657146661e+01
1.200000000000000000e+02 1.961999999999999966e+00 1.900000000000000133e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.000000000000000444e-01 2.212714715492493233e-19 1.620377729721096927e+01
1.210000000000000000e+02 1.040999999999999925e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.250000000000000111e-01 7.085366091915780339e-19 8.420405413707328535e+01
1.220000000000000000e+02 1.528000000000000025e+00 1.459999999999999964e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.250000000000000111e-01 3.611265168839289642e-19 4.530722799312023596e+01
1.230000000000000000e+02 1.094000000000000083e+00 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 3.750000000000000000e-01 9.340280721286565895e-19 5.909345211977910139e+01
1.240000000000000000e+02 9.170000000000000373e-01 8.599999999999999867e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.750000000000000167e-01 6.384421579618240107e-19 6.216328286387060587e+01
1.250000000000000000e+02 6.690000000000000391e-01 3.600000000000000089e+00 5.088000000000000000e+08 1.000000000000000000e+07 0.000000000000000000e+00 6.250000000000000000e-01 1.372624025402642290e-18 2.031702370714145331e+02
1.260000000000000000e+02 1.816999999999999948e+00 1.900000000000000022e-01 5.088000000000000000e+08 1.015200000000000000e+08 0.000000000000000000e+00 2.000000000000000111e-01 1.623130505259528241e-18 7.296644281750568339e+00
1.270000000000000000e+02 1.366000000000000103e+00 1.050000000000000044e+00 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 1.250000000000000000e-01 9.668730971558621070e-19 2.449952298310449805e+01
1.280000000000000000e+02 9.240000000000000435e-01 9.200000000000000400e-01 5.088000000000000000e+08 2.550000000000000000e+08 0.000000000000000000e+00 2.250000000000000056e-01 8.440517332653788751e-19 6.804291651846860134e+01
