# obj_no phot_z age_old age_new f_old_V EBV norm chi SFR stellar_mass
1.160000000000000000e+02 4.299999999999999933e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.500000000000000000e-01 4.142400868854029911e-17 1.464209187499657901e+03 0.000000000000000000e+00 2.989174423136771321e+08
1.170000000000000000e+02 2.459999999999999964e+00 2.500000000000000000e+09 5.000000000000000000e+07 9.955456022925407433e-01 4.750000000000000333e-01 1.393547544454310295e-17 2.015888865047009631e+03 3.002848173015190625e+01 2.061595239148046875e+13
1.180000000000000000e+02 2.999999999999999889e-02 1.139100030000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 1.296387164337670835e-17 1.393797379453345684e+03 0.000000000000000000e+00 3.973215894161032629e+05
1.190000000000000000e+02 4.200000000000000178e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.736921945229898290e-01 2.500000000000000139e-02 1.756831337097186790e-19 8.972226325535776823e+02 2.692009333648814007e+00 4.494995217417785645e+10
1.200000000000000000e+02 3.390000000000000124e+00 2.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 3.250000000000000111e-01 4.254853706958283217e-18 1.068395585292378428e+03 4.934753724728495428e+01 1.099597174099889040e+09
1.210000000000000000e+02 3.800000000000000044e-01 5.088000000000000000e+08 1.000000000000000000e+07 8.654560229254073533e-01 0.000000000000000000e+00 1.816864256201092345e-18 2.675266102583717839e+03 3.132409956421770142e-02 6.103376959684671462e+07
1.220000000000000000e+02 2.530000000000000249e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.798004827959798657e-01 5.000000000000000000e-01 4.900507835555857006e-18 7.391679379112256356e+02 1.153507499389826307e+01 3.299905735962650757e+11
1.230000000000000000e+02 3.320000000000000284e+00 1.434000000000000000e+09 2.511900000000000000e+07 9.870913234723223129e-01 5.000000000000000278e-02 2.915732795862257601e-19 2.078777051771568949e+03 2.117446972648802106e+00 2.087349627804075317e+11
1.240000000000000000e+02 3.080000000000000071e+00 2.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 3.000000000000000444e-01 7.967128757060572406e-18 2.667509410356837179e+03 6.819062564858134579e+01 1.519472367740274668e+09
1.250000000000000000e+02 4.790000000000000036e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.990352180385682068e-01 2.500000000000000139e-02 2.263467492181142843e-19 2.336947495242804507e+03 7.877567719377177369e+00 3.768682298360684082e+12
1.260000000000000000e+02 4.100000000000000311e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.941510680753888884e-01 0.000000000000000000e+00 3.212467387910722536e-20 9.537190367997089879e+02 6.773054667000101342e-04 3.469935334970191121e+07
1.270000000000000000e+02 1.840000000000000080e+00 3.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 4.000000000000000222e-01 5.292847937791230867e-17 1.912491347612442496e+03 8.975200996103070850e+01 2.568726979876514912e+09
1.280000000000000000e+02 1.110000000000000098e+00 1.700000000000000000e+09 5.000000000000000000e+07 9.736921945229898290e-01 3.000000000000000444e-01 5.165443911277500745e-18 2.062830871976177605e+03 9.515013865639065926e-01 7.103404241494201660e+10
1.290000000000000000e+02 4.839999999999999858e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.941510680753888884e-01 0.000000000000000000e+00 6.493098084783207902e-20 6.020641832110044334e+02 2.335778187317924193e+00 1.196653454801794586e+11
1.300000000000000000e+02 3.200000000000000178e+00 2.000000000000000000e+09 5.000000000000000000e+07 9.736921945229898290e-01 2.000000000000000111e-01 3.383285469397870752e-18 1.247123430214340942e+03 1.672922824099350336e+01 1.471763455200196533e+12
1.310000000000000000e+02 2.419999999999999929e+00 1.434000000000000000e+09 1.000000000000000000e+07 9.187989160644089992e-01 8.750000000000000000e-01 1.965894024376949913e-15 1.515718375512084776e+03 7.859910001115299565e+03 7.675946441497867188e+13
1.320000000000000000e+02 4.520000000000000462e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 2.500000000000000139e-02 5.425447122552187863e-19 2.900060896954933469e+03 1.569761134144143355e+01 3.618876961841778564e+11
1.330000000000000000e+02 2.350000000000000089e+00 5.088000000000000000e+08 1.000000000000000000e+07 6.118928294465026951e-01 3.500000000000000333e-01 4.821094789484609420e-14 1.473692221290683188e+07 1.757604595788817096e+05 8.526425834214725000e+13
1.340000000000000000e+02 2.099999999999999922e-01 3.000000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 1.250000000000000000e-01 2.334819432103433200e-14 1.073525064371265471e+07 0.000000000000000000e+00 1.661879263440095215e+11
1.350000000000000000e+02 2.459999999999999964e+00 1.700000000000000000e+09 1.000000000000000000e+07 9.979773556538258372e-01 0.000000000000000000e+00 5.436490508442201375e-20 9.546056062295057245e+02 2.288646653441165912e-01 1.165115509199622040e+11
1.360000000000000000e+02 2.470000000000000195e+00 1.139100030000000000e+09 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 1.302262682400403153e-19 8.739598507202840665e+02 5.552699626280551692e-01 2.464553678306103897e+10
1.370000000000000000e+02 2.569999999999999840e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.701892829446502331e-01 0.000000000000000000e+00 6.134242532037280834e-19 4.783640423381716573e+03 2.963828669171542529e+00 2.909751767667569351e+10
1.380000000000000000e+02 2.520000000000000018e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 7.500000000000001110e-02 8.035254641858641553e-17 6.983953988055634545e+04 0.000000000000000000e+00 1.099730193598516083e+11
1.390000000000000000e+02 2.629999999999999893e+00 5.088000000000000000e+08 1.000000000000000000e+07 8.897735565382587364e-01 0.000000000000000000e+00 1.034857145191203127e-18 2.929498951261384718e+03 5.377344191784953154e+00 1.313467688385558319e+10
1.400000000000000000e+02 1.239999999999999991e+00 8.064000000000000000e+08 5.000000000000000000e+07 8.897735565382587364e-01 0.000000000000000000e+00 4.393229778894013177e-19 1.154131695991959532e+03 1.131379291789090802e-01 8.299603792551821470e+08
1.410000000000000000e+02 2.669999999999999929e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.955456022925407433e-01 0.000000000000000000e+00 8.857005324150244319e-20 1.073767186681208159e+03 3.228978359534095954e-01 4.984599101303668213e+10
1.420000000000000000e+02 2.890000000000000124e+00 2.500000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 4.250000000000000444e-01 6.925735209587507268e-18 2.460472274418385041e+03 4.846384682402580069e+01 1.254301080116686821e+09
1.430000000000000000e+02 1.280000000000000027e+00 5.088000000000000000e+08 1.000000000000000000e+07 6.788688785174088469e-01 2.000000000000000111e-01 1.873030181499854396e-18 7.175294795886965176e+02 1.037932136390947724e+00 6.716034103334686756e+08
1.440000000000000000e+02 5.799999999999999600e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 5.000000000000000278e-02 3.715702071634873360e-18 7.093330787749223418e+02 0.000000000000000000e+00 8.890474033708038926e+07
1.450000000000000000e+02 6.400000000000000133e-01 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 5.000000000000000000e-01 4.453934485133154947e-16 1.476354751972035592e+04 3.195458268885186470e+01 4.168147617281281352e+08
1.460000000000000000e+02 3.599999999999999867e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.524560062662843496e-01 0.000000000000000000e+00 3.373355322187203394e-19 1.311289709508782153e+03 5.046980140974788656e-03 3.051939012518389151e+07
1.470000000000000000e+02 4.339999999999999858e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.701892829446502331e-01 0.000000000000000000e+00 1.008092882909805804e-19 1.050276857887497954e+03 2.562915728345272814e+00 2.516153733346604156e+10
1.480000000000000000e+02 4.299999999999999933e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.268236228897329676e-01 5.250000000000000222e-01 4.362900411256354311e-18 1.412855111454806092e+03 1.044715958318729598e-01 3.997946493516342640e+08
1.490000000000000000e+02 1.890000000000000124e+00 5.088000000000000000e+08 1.000000000000000000e+07 8.515106807538886935e-01 5.500000000000000444e-01 8.249347303203042623e-17 1.506902166389604190e+03 1.520693870385626951e+02 2.643131436254837341e+11
1.500000000000000000e+02 2.430000000000000160e+00 2.500000000000000000e+09 5.000000000000000000e+07 9.909453928203675321e-01 7.500000000000001110e-02 2.603553083654223412e-19 7.047257761603850668e+02 5.397709409119810786e-01 1.814765150231580505e+11
1.510000000000000000e+02 5.799999999999999600e-01 1.139100030000000000e+09 5.000000000000000000e+07 9.621369907677361777e-01 0.000000000000000000e+00 7.685744471154732465e-20 6.518713380456136974e+02 2.037439703682906045e-03 5.879884480738848448e+07
1.520000000000000000e+02 3.300000000000000155e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.926219917125062020e-01 7.500000000000001110e-02 2.694410245115473896e-19 2.424063893420871409e+03 3.216236942727993247e-03 1.304295811530471444e+08
1.530000000000000000e+02 2.609999999999999876e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.663484167759833765e-01 1.000000000000000056e-01 3.378126540028323838e-19 6.240083122372287789e+02 1.713602777524886767e+00 2.275109523688206100e+10
1.540000000000000000e+02 5.600000000000000533e-01 5.088000000000000000e+08 5.000000000000000000e+07 5.734841677598339071e-01 2.500000000000000139e-02 2.831489871008529880e-18 1.064126811366404354e+03 7.144639563387095160e-02 6.012996680036094785e+07
1.550000000000000000e+02 2.490000000000000213e+00 5.088000000000000000e+08 5.000000000000000000e+07 8.654560229254073533e-01 0.000000000000000000e+00 5.491211753740473103e-19 1.004771312410275414e+03 1.229280990004541385e+00 4.716860188370095253e+09
1.560000000000000000e+02 3.580000000000000071e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.848811356849042076e-01 4.250000000000000444e-01 3.071659380261471117e-18 6.359332240285212947e+02 4.235372993289691124e+01 3.355372587760339355e+12
1.570000000000000000e+02 3.990000000000000213e+00 5.088000000000000000e+08 5.000000000000000000e+07 8.515106807538886935e-01 2.750000000000000222e-01 5.718482159897769417e-18 1.239580806212339439e+03 5.695491280425874692e+01 1.951351370789763794e+11
1.580000000000000000e+02 2.660000000000000142e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.990352180385682068e-01 1.500000000000000222e-01 2.006832195773089142e-20 8.661871302755342867e+02 5.532044269663763392e-02 3.372854606245475006e+10
1.590000000000000000e+02 2.620000000000000107e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 0.000000000000000000e+00 7.674483483710360537e-20 8.887535191092699733e+02 3.940212958847602587e-01 9.083640556114492416e+09
1.600000000000000000e+02 3.680000000000000160e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 1.500000000000000222e-01 2.502770109080467640e-19 9.073531066187459828e+02 3.766377312851819870e+00 4.800944930454427338e+10
1.610000000000000000e+02 1.000000000000000000e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 1.000000000000000056e-01 1.112828689191116135e-17 1.193339912262000325e+03 0.000000000000000000e+00 8.826594482296061516e+08
1.620000000000000000e+02 2.879999999999999893e+00 5.088000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 2.250000000000000056e-01 8.037291612704261600e-18 1.645232744274521338e+03 2.847443358997488261e+01 9.246499669214181900e+09
1.630000000000000000e+02 2.899999999999999800e-01 1.434000000000000000e+09 1.000000000000000000e+07 8.654560229254073533e-01 0.000000000000000000e+00 8.589541949849434177e-19 1.112038080817318814e+03 6.745583822780070946e-03 3.747946836594225466e+07
1.640000000000000000e+02 3.310000000000000053e+00 2.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.500000000000000222e-01 3.874380800465276884e-18 6.267335444334949898e+03 2.132314867570478256e+01 1.577832536585158587e+09
1.650000000000000000e+02 3.470000000000000195e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.824577129666183239e-01 1.750000000000000167e-01 2.316304358569460751e-19 5.471523389180882759e+02 2.892716898002663406e+00 7.487521532755522156e+10
1.660000000000000000e+02 3.250000000000000000e+00 2.000000000000000000e+09 1.000000000000000000e+07 9.663484167759833765e-01 7.000000000000000666e-01 3.885162061321959429e-16 2.137071110720960860e+03 3.942103589491596722e+03 1.376924863330348750e+14
1.670000000000000000e+02 2.700000000000000178e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.955456022925407433e-01 4.000000000000000222e-01 1.619100764445935032e-17 7.968541509098411552e+03 6.114521422123467431e+01 9.439034453614718750e+12
1.680000000000000000e+02 2.379999999999999893e+00 5.088000000000000000e+08 5.000000000000000000e+07 8.781743261443593074e-01 1.250000000000000000e-01 2.188183673160797332e-18 7.140601373001876482e+02 4.193526934019516261e+00 1.800664696893841553e+10
1.690000000000000000e+02 4.379999999999999893e+00 1.434000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 7.500000000000001110e-02 1.753935573879988172e-15 9.519523616955328862e+02 0.000000000000000000e+00 3.958548734746455469e+13
1.700000000000000000e+02 2.700000000000000178e-01 4.000000000000000000e+09 1.000000000000000000e+07 7.080048279597983552e-01 7.500000000000001110e-02 8.261758016308225409e-18 5.965109473615386378e+03 5.921820196712802853e-02 3.520070369184367061e+08
1.710000000000000000e+02 3.339999999999999858e+00 8.064000000000000000e+08 2.511900000000000000e+07 9.824577129666183239e-01 0.000000000000000000e+00 7.544524406205062390e-20 1.670003499070861835e+03 5.584260219193207808e-01 2.161212771997747803e+10
1.720000000000000000e+02 2.720000000000000195e+00 2.500000000000000000e+09 5.000000000000000000e+07 9.891070386914596613e-01 7.500000000000001110e-02 3.655975263083652241e-19 6.107655309643021155e+02 1.081294606124405533e+00 3.016375792222134399e+11
1.730000000000000000e+02 3.900000000000000133e-01 2.500000000000000000e+09 1.000000000000000000e+07 9.575192539750227994e-01 0.000000000000000000e+00 1.148883361721241447e-18 4.113944830684454246e+03 2.121268468305355717e-02 7.519539597076327801e+08
1.740000000000000000e+02 7.600000000000000089e-01 5.088000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 1.750000000000000167e-01 1.561714820557361546e-17 5.507934119870481481e+03 9.385896491298300059e-01 1.386794480215842009e+09
1.750000000000000000e+02 1.479999999999999982e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 2.250000000000000056e-01 5.346321538056919073e-17 1.782606632302469734e+03 0.000000000000000000e+00 1.392508998155834389e+10
1.760000000000000000e+02 2.629999999999999893e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.824577129666183239e-01 0.000000000000000000e+00 2.655597510186967739e-19 1.464344688514064046e+03 9.231326424511278050e-01 2.331233311803152084e+10
1.770000000000000000e+02 2.479999999999999982e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.100000000000000311e-01 0.000000000000000000e+00 9.724180924323468136e-19 1.602693769484606037e+03 2.149482076322720481e+00 1.290297948780143738e+10
1.780000000000000000e+02 4.700000000000000289e-01 5.088000000000000000e+08 5.000000000000000000e+07 1.000000000000000888e-02 2.750000000000000222e-01 2.640162426230801342e-17 1.351516988560717891e+03 4.114098936736209633e-01 2.301710199847733974e+07
1.790000000000000000e+02 6.300000000000000044e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 2.750000000000000222e-01 6.982244077763059008e-18 1.335799732235560896e+03 2.452243190667549866e-01 2.398820274850619733e+08
1.800000000000000000e+02 2.280000000000000249e+00 3.000000000000000000e+09 2.511900000000000000e+07 9.621369907677361777e-01 3.500000000000000333e-01 1.179790184390515450e-17 1.084593498368305518e+03 2.616619994378157443e+01 1.832841935727850830e+12
1.810000000000000000e+02 2.680000000000000160e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.909453928203675321e-01 0.000000000000000000e+00 6.657861404354182974e-20 2.263599572342055126e+03 3.671305627672815097e-01 1.211179512453356552e+10
1.820000000000000000e+02 2.280000000000000249e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 0.000000000000000000e+00 1.351018947103258101e-19 6.116828239993881198e+02 4.479018893849052163e-01 5.842420823310571723e+06
1.830000000000000000e+02 2.589999999999999858e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.824577129666183239e-01 1.250000000000000000e-01 2.298161016271564262e-19 7.053293894172227283e+02 5.824180116314495725e-01 2.946978895535190201e+10
1.840000000000000000e+02 4.199999999999999845e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.100000000000000311e-01 0.000000000000000000e+00 1.785735564396975255e-18 3.194972075561026486e+03 4.014969295501328445e-02 1.227383530795512348e+08
1.850000000000000000e+02 2.729999999999999982e+00 2.500000000000000000e+09 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 4.974214920444559333e-16 9.247896531621354370e+03 0.000000000000000000e+00 4.571534463552846680e+12
1.860000000000000000e+02 2.709999999999999964e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.955456022925407433e-01 2.500000000000000139e-02 1.626451868305475850e-20 5.959766811034977536e+02 9.289279887909795974e-02 6.257414120941789627e+09
1.870000000000000000e+02 2.290000000000000036e+00 5.088000000000000000e+08 1.000000000000000000e+07 8.781743261443593074e-01 7.500000000000001110e-02 3.257646521213199601e-18 1.895666756847944953e+03 1.094947238150497704e+01 2.389494135397538757e+10
1.880000000000000000e+02 4.299999999999999933e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.782362288973291520e-01 2.500000000000000000e-01 3.492043197891506768e-17 1.574860045731442597e+03 8.361853152923748311e-01 9.215108550424632430e+07
1.890000000000000000e+02 2.649999999999999911e+00 8.064000000000000000e+08 1.000000000000000000e+07 9.870913234723223129e-01 7.500000000000001110e-02 2.720736538326886130e-19 1.911310941152491068e+03 1.447938348706899525e+00 5.116644982265837097e+10
1.900000000000000000e+02 4.400000000000000355e+00 1.434000000000000000e+09 1.000000000000000000e+07 1.000000000000000888e-02 0.000000000000000000e+00 4.599633144930691694e-20 1.192055846616952067e+03 1.221604809742340203e+00 2.285518319403523952e+07
1.910000000000000000e+02 2.510000000000000231e+00 8.064000000000000000e+08 5.000000000000000000e+07 7.080048279597983552e-01 2.750000000000000222e-01 1.017179755829979967e-17 1.400488892659255953e+03 2.335183461300350416e+01 5.227298847789904022e+10
1.920000000000000000e+02 4.000000000000000222e-01 1.434000000000000000e+09 1.000000000000000000e+07 6.469219452298986539e-01 0.000000000000000000e+00 6.229628516392103125e-18 2.127212413401286085e+03 1.229991112309129359e-01 1.955394382511431873e+08
1.930000000000000000e+02 2.410000000000000142e+00 5.088000000000000000e+08 1.000000000000000000e+07 8.654560229254073533e-01 1.750000000000000167e-01 4.829419818939460347e-18 1.787347663354065844e+03 1.905880678313462440e+01 3.713533152350994873e+10
1.940000000000000000e+02 3.379999999999999893e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.524560062662843496e-01 5.000000000000000278e-02 1.549848788038209476e-19 2.360050782411559339e+03 1.780744883342340268e+00 1.076827058757817459e+10
1.950000000000000000e+02 2.520000000000000018e+00 5.088000000000000000e+08 1.000000000000000000e+07 1.000000000000000000e+00 0.000000000000000000e+00 1.182353991845164801e-17 3.372455990102102533e+03 0.000000000000000000e+00 1.618206817715853500e+10
1.960000000000000000e+02 4.899999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.798916064409035620e-02 6.000000000000000888e-01 2.798509759425577062e-16 1.721539586501325175e+03 9.544106859349412275e+00 4.078890899920341372e+08
1.970000000000000000e+02 4.700000000000000289e-01 5.088000000000000000e+08 1.000000000000000000e+07 7.588113568490419958e-01 0.000000000000000000e+00 1.368635796130976486e-18 1.242248977965641870e+03 4.166587518684305297e-02 3.991998639615977556e+07
1.980000000000000000e+02 2.530000000000000249e+00 1.700000000000000000e+09 1.000000000000000000e+07 9.955456022925407433e-01 0.000000000000000000e+00 4.212168191080169303e-20 6.430685575629102004e+02 1.937017601421945623e-01 4.466888497950117493e+10
1.990000000000000000e+02 2.100000000000000089e+00 3.000000000000000000e+09 1.000000000000000000e+07 9.909453928203675321e-01 5.000000000000000278e-02 3.013289846356552797e-19 1.399491093488895103e+03 7.719544983570548746e-01 1.557451617286122437e+11
2.000000000000000000e+02 2.180000000000000160e+00 8.064000000000000000e+08 5.000000000000000000e+07 8.781743261443593074e-01 1.000000000000000000e+00 4.649188183971812551e-15 1.983880227782708289e+03 6.853976385190429937e+03 4.493601062188116406e+13
2.010000000000000000e+02 3.709999999999999964e+00 1.700000000000000000e+09 5.000000000000000000e+07 9.341422424970816651e-01 3.500000000000000333e-01 7.711714822332009633e-18 9.583789842909191066e+02 6.095403313525660849e+01 1.745807734721062988e+12
2.020000000000000000e+02 2.300000000000000266e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.345600626628430829e-01 3.250000000000000111e-01 1.764423841054150718e-17 2.006805770825709260e+03 6.012219204891530921e+01 1.452555303793466377e+10
2.030000000000000000e+02 4.000000000000000000e+00 1.700000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 3.000000000000000444e-01 1.192817049857960892e-17 1.680594825467237342e+03 1.197512213532345129e+02 8.425786342090691566e+09
2.040000000000000000e+02 3.830000000000000071e+00 1.700000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 1.000000000000000056e-01 7.416168134157011518e-19 1.067616907237924806e+03 6.485516175541802930e+00 4.563258144323918223e+08
2.050000000000000000e+02 1.189999999999999947e+00 5.088000000000000000e+08 5.000000000000000000e+07 4.851925397502274695e-01 2.500000000000000000e-01 2.943974704993682661e-17 3.428952987100113660e+03 6.522713518326265003e+00 3.945416819999013901e+09
2.060000000000000000e+02 5.700000000000000622e-01 8.064000000000000000e+08 1.000000000000000000e+07 1.000000000000000888e-02 3.750000000000000000e-01 3.160821151669037163e-17 1.330127453664411632e+03 1.636994706744156813e+00 2.400916256844295561e+07
2.070000000000000000e+02 2.600000000000000089e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.268236228897329676e-01 0.000000000000000000e+00 3.234420808017902699e-19 9.802547089191474470e+02 8.297101386482075291e-01 6.228445678996652603e+09
2.080000000000000000e+02 2.459999999999999964e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.408169029081063783e-01 0.000000000000000000e+00 1.853617979664533010e-19 1.024764680633571288e+03 7.803336691804896308e-01 3.746015733727310181e+09
2.090000000000000000e+02 2.870000000000000107e+00 1.434000000000000000e+09 1.000000000000000000e+07 9.736921945229898290e-01 8.500000000000000888e-01 7.017661708287470553e-16 2.070625323810859300e+03 4.804100236483609478e+03 1.533543088499569062e+14
2.100000000000000000e+02 1.610000000000000098e+00 1.139100030000000000e+09 1.000000000000000000e+07 8.515106807538886935e-01 1.000000000000000056e-01 5.395336279927427976e-14 1.581060274116984010e+08 6.045790042001953407e+04 2.017955887353780000e+14
2.110000000000000000e+02 2.200000000000000178e+00 5.088000000000000000e+08 1.000000000000000000e+07 4.345600626628430829e-01 2.500000000000000000e-01 3.157057742264816662e-14 2.260348568353839964e+07 9.356886360552127007e+04 2.260628637584405469e+13
2.120000000000000000e+02 2.510000000000000231e+00 5.088000000000000000e+08 2.511900000000000000e+07 9.736921945229898290e-01 1.500000000000000222e-01 1.325605038881627789e-18 1.275406556149162952e+03 3.977410309561592250e+00 6.641299528837324524e+10
2.130000000000000000e+02 4.299999999999999822e+00 8.064000000000000000e+08 5.000000000000000000e+07 9.798004827959798657e-01 2.500000000000000139e-02 6.191060442635959129e-19 1.526271761259191771e+04 7.822692679014121353e+00 3.428734400721047974e+11
2.140000000000000000e+02 2.540000000000000036e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.768868878517409371e-01 1.500000000000000222e-01 9.825313756902980362e-19 1.240765160865097414e+03 2.341653181377197690e+00 5.838549160493121338e+10
2.150000000000000000e+02 2.350000000000000089e+00 5.088000000000000000e+08 1.000000000000000000e+07 7.809132347232226046e-01 3.250000000000000111e-01 6.327137271251537093e-16 2.672973126467541442e+04 2.306655652237704089e+03 2.500748810994600586e+12
2.160000000000000000e+02 2.339999999999999858e+00 5.088000000000000000e+08 5.000000000000000000e+07 9.408169029081063783e-01 1.250000000000000000e-01 1.005338061242124656e-18 8.806840505795220224e+02 1.826311177617247372e+00 1.718386847830584335e+10
2.170000000000000000e+02 2.689999999999999947e+00 8.064000000000000000e+08 1.000000000000000000e+07 8.515106807538886935e-01 8.000000000000000444e-01 1.179335681073900350e-15 4.071905018069131529e+03 6.580011287772928881e+03 1.749824108397809961e+13
2.180000000000000000e+02 2.530000000000000249e+00 5.088000000000000000e+08 1.000000000000000000e+07 8.010703869145960887e-01 1.750000000000000167e-01 8.992055843433364822e-18 2.324526505112834457e+03 4.135108013631542434e+01 5.059393199742613983e+10
2.190000000000000000e+02 2.250000000000000000e+00 1.139100030000000000e+09 5.000000000000000000e+07 9.575192539750227994e-01 7.500000000000001110e-02 2.327652753040195877e-18 3.434768016861729848e+03 3.789089884872350211e+00 9.701711584216629028e+10
2.200000000000000000e+02 2.689999999999999947e+00 2.500000000000000000e+09 5.000000000000000000e+07 9.524560062662843496e-01 9.500000000000000666e-01 4.721522832619242771e-15 2.025999462582723254e+03 1.348412487782925928e+04 8.304070106256676250e+14
2.210000000000000000e+02 3.399999999999999911e+00 2.000000000000000000e+09 2.511900000000000000e+07 1.000000000000000888e-02 0.000000000000000000e+00 3.838251451055818240e-20 5.880640600685610480e+02 3.005975208378613983e-01 1.306977266571274400e+07
2.220000000000000000e+02 2.319999999999999840e+00 5.088000000000000000e+08 1.000000000000000000e+07 9.341422424970816651e-01 1.000000000000000056e-01 1.940064164426421184e-18 1.461897919038599866e+03 6.701402789874373767e+00 2.871195947637419128e+10
2.230000000000000000e+02 3.680000000000000160e+00 1.700000000000000000e+09 1.000000000000000000e+07 9.909453928203675321e-01 3.500000000000000333e-01 9.769525583208885897e-18 1.333050246246566076e+03 1.470199735102412433e+02 1.660257505070201758e+13
2.240000000000000000e+02 3.700000000000000178e+00 1.700000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 4.500000000000000111e-01 1.526397891064670786e-16 4.240746594395258398e+03 1.196180739949109466e+03 8.416417993437786865e+10
2.250000000000000000e+02 5.999999999999999778e-01 5.088000000000000000e+08 1.000000000000000000e+07 6.118928294465026951e-01 4.000000000000000222e-01 1.035224120872960291e-16 7.434417021740372547e+03 6.189978521168065129e+00 3.002859283742062092e+09
2.260000000000000000e+02 1.169999999999999929e+00 8.064000000000000000e+08 1.000000000000000000e+07 8.781743261443593074e-01 2.250000000000000056e-01 1.022403598667615608e-17 4.277245706795241858e+03 4.202502151790993956e+00 1.403746446358064079e+10
2.270000000000000000e+02 4.899999999999999911e-01 5.088000000000000000e+08 1.000000000000000000e+07 9.768868878517409371e-01 0.000000000000000000e+00 1.611584043282364621e-19 6.430749106253223317e+02 5.496186057634622028e-03 7.005906312199948728e+07
2.280000000000000000e+02 1.150000000000000133e+00 4.000000000000000000e+09 2.511900000000000000e+07 8.010703869145960887e-01 8.250000000000000666e-01 8.823920925625979318e-16 2.521281189944926155e+03 2.363738408164521161e+02 3.488192548617719727e+12
2.290000000000000000e+02 4.299999999999999933e-01 5.088000000000000000e+08 5.000000000000000000e+07 6.118928294465026951e-01 0.000000000000000000e+00 8.868822715130421878e-19 7.293616017001666023e+02 1.087027106662655750e-02 1.063345867448305525e+07
2.300000000000000000e+02 3.709999999999999964e+00 1.700000000000000000e+09 5.000000000000000000e+07 9.003521803856815442e-01 3.250000000000000111e-01 7.070576943851310918e-18 1.185520072258052096e+03 5.588642620352583634e+01 1.020635531689900269e+12
2.310000000000000000e+02 3.609999999999999876e+00 2.000000000000000000e+09 5.000000000000000000e+07 1.000000000000000888e-02 4.000000000000000222e-01 3.144584127273510202e-17 1.451066282502980357e+03 2.278962488167731522e+02 1.686346241906164169e+10
